Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2023-02,Marazzo,MPV,Diesel,1197,Manual,5.0,11.43,3048.0,3483.86,14.2,3.5,12691.0,5.0,3.0
2024-03,Scorpio N,SUV,Petrol,1997,Automatic,7.0,17.03,5021.0,8550.76,15.2,3.7,9804.0,3.0,3.0
2023-04,XUV700,SUV,Petrol,1197,Automatic,7.0,14.74,12952.0,19091.25,14.5,3.8,12565.0,5.0,4.0
2024-06,Marazzo,MPV,Diesel,1497,Automatic,7.0,9.91,6688.0,6627.81,17.3,4.0,7733.0,5.0,4.0
2024-05,XUV700,SUV,Petrol,1497,Automatic,5.0,22.35,2414.0,5395.29,19.4,4.3,10172.0,3.0,5.0
2024-08,Thar,SUV,Petrol,1497,Manual,7.0,17.87,2614.0,4671.22,17.2,4.0,11176.0,3.0,3.0
2023-01,Scorpio,SUV,Petrol,1197,Manual,5.0,6.02,3547.0,2135.29,18.1,4.0,6630.0,5.0,4.0
2023-07,Bolero,SUV,Diesel,1497,Automatic,7.0,9.76,13420.0,13097.92,17.8,4.1,10929.0,3.0,4.0
2024-05,Bolero,SUV,Diesel,1497,Manual,5.0,11.24,945.0,1062.18,15.5,3.9,8860.0,5.0,5.0
2023-09,Thar,SUV,Petrol,1197,Manual,5.0,13.18,3041.0,4008.04,17.0,3.9,7828.0,3.0,4.0
2023-03,Scorpio,SUV,Diesel,1197,Automatic,5.0,22.67,12055.0,27328.69,14.9,3.6,11165.0,5.0,3.0
2024-06,Bolero,SUV,Diesel,1997,Automatic,5.0,12.41,9831.0,12200.27,15.1,3.8,5370.0,5.0,3.0
2023-11,Thar,SUV,Diesel,1997,Manual,5.0,22.55,5592.0,12609.96,18.8,3.8,8308.0,5.0,5.0
2024-06,XUV700,SUV,Petrol,2184,Manual,7.0,21.69,13193.0,28615.62,15.6,4.0,10590.0,3.0,3.0
2024-01,Bolero Neo,SUV,Petrol,1497,Manual,5.0,19.54,10288.0,20102.75,14.4,3.7,5812.0,3.0,4.0
2023-06,Bolero,SUV,Diesel,2184,Manual,5.0,9.46,8508.0,8048.57,14.3,4.3,8767.0,3.0,3.0
2023-10,XUV700,SUV,Diesel,2184,Automatic,7.0,8.29,10591.0,8779.94,14.3,4.4,10988.0,5.0,3.0
2024-09,Scorpio N,SUV,Petrol,1997,Automatic,7.0,8.53,2852.0,2432.76,15.0,4.2,6055.0,5.0,4.0
2023-01,XUV700,SUV,Diesel,1497,Automatic,5.0,21.23,8259.0,17533.86,16.0,3.7,11568.0,3.0,3.0
2023-08,Scorpio,SUV,Diesel,1997,Manual,5.0,15.37,7519.0,11556.7,14.3,4.4,8147.0,3.0,5.0
2023-08,XUV300,SUV,Petrol,1497,Manual,5.0,16.23,5412.0,8783.68,16.9,4.5,7921.0,5.0,5.0
2024-08,Thar,SUV,Petrol,1197,Automatic,7.0,20.63,1794.0,3701.02,18.7,4.1,11935.0,3.0,3.0
2024-01,Bolero Neo,SUV,Petrol,1197,Automatic,5.0,21.12,400.0,844.8,14.8,3.9,10205.0,5.0,5.0
2023-04,Bolero Neo,SUV,Petrol,1197,Automatic,7.0,24.69,12217.0,30163.77,14.4,4.1,11509.0,3.0,5.0
2023-09,Bolero Neo,SUV,Diesel,1997,Manual,5.0,7.22,4598.0,3319.76,16.0,4.3,5604.0,3.0,5.0
2024-01,Bolero,SUV,Petrol,1497,Manual,5.0,9.22,6326.0,5832.57,19.5,3.6,9739.0,3.0,4.0
2023-02,Scorpio N,SUV,Diesel,1497,Manual,5.0,22.26,5735.0,12766.11,15.6,4.1,5555.0,5.0,5.0
2023-09,XUV700,SUV,Diesel,2184,Automatic,5.0,24.42,4573.0,11167.27,18.3,4.5,9055.0,3.0,4.0
2023-11,Bolero,SUV,Petrol,1497,Automatic,5.0,22.48,13834.0,31098.83,18.7,3.9,12316.0,3.0,3.0
2023-06,Marazzo,MPV,Petrol,2184,Manual,5.0,21.69,7144.0,15495.34,19.3,4.2,10411.0,5.0,4.0
2023-06,Scorpio N,SUV,Petrol,1197,Manual,5.0,20.58,10866.0,22362.23,19.3,4.6,11130.0,3.0,5.0
2024-08,Thar,SUV,Petrol,1197,Automatic,7.0,11.22,9545.0,10709.49,18.6,4.0,7287.0,3.0,3.0
2023-05,Thar,SUV,Diesel,2184,Manual,5.0,6.06,8566.0,5191.0,14.2,4.0,6451.0,3.0,3.0
2024-01,Scorpio,SUV,Diesel,2184,Automatic,5.0,14.6,5106.0,7454.76,16.5,4.0,9108.0,3.0,5.0
2023-09,XUV700,SUV,Diesel,1197,Manual,5.0,6.53,9670.0,6314.51,16.1,4.5,7136.0,5.0,5.0
2023-11,Scorpio N,SUV,Diesel,1997,Manual,5.0,24.19,7481.0,18096.54,16.6,4.2,8788.0,3.0,3.0
2023-02,XUV300,SUV,Petrol,1997,Manual,5.0,6.8,10089.0,6860.52,14.2,4.0,9309.0,3.0,4.0
2024-11,Scorpio,SUV,Petrol,2184,Manual,5.0,14.46,8248.0,11926.61,15.4,3.9,12895.0,5.0,3.0
2023-07,XUV700,SUV,Diesel,1197,Automatic,5.0,7.78,12140.0,9444.92,19.5,4.5,5644.0,3.0,4.0
2024-03,XUV700,SUV,Petrol,1497,Manual,5.0,12.07,6137.0,7407.36,19.9,4.0,5728.0,5.0,5.0
2024-06,Bolero Neo,SUV,Petrol,1997,Automatic,7.0,13.48,11632.0,15679.94,19.1,4.7,8867.0,5.0,5.0
2024-12,Marazzo,MPV,Petrol,2184,Automatic,7.0,14.33,1785.0,2557.9,19.8,4.5,10957.0,5.0,3.0
2023-07,Bolero Neo,SUV,Petrol,1497,Manual,5.0,21.14,4171.0,8817.49,15.4,3.5,12014.0,5.0,5.0
2023-10,Scorpio N,SUV,Petrol,1497,Manual,7.0,19.9,4349.0,8654.51,14.8,4.5,5169.0,3.0,3.0
2024-11,XUV300,SUV,Diesel,1997,Manual,7.0,23.21,9014.0,20921.49,16.7,3.8,12817.0,5.0,4.0
2024-06,Scorpio N,SUV,Diesel,2184,Manual,5.0,20.01,11163.0,22337.16,19.8,4.0,6518.0,5.0,3.0
2024-07,Scorpio N,SUV,Petrol,2184,Automatic,7.0,9.34,12245.0,11436.83,15.6,3.8,6773.0,3.0,5.0
2023-08,Bolero,SUV,Petrol,1997,Automatic,5.0,8.8,880.0,774.4,16.7,4.5,8441.0,3.0,5.0
2023-03,Thar,SUV,Diesel,1997,Automatic,7.0,15.3,8805.0,13471.65,14.4,3.9,10835.0,3.0,3.0
2024-07,Scorpio N,SUV,Diesel,2184,Manual,7.0,24.8,11793.0,29246.64,16.3,3.6,10767.0,3.0,3.0
2023-08,Scorpio,SUV,Diesel,1197,Manual,5.0,8.75,2131.0,1864.62,18.9,4.3,11771.0,5.0,4.0
2023-10,KUV100,Hatchback,Petrol,1497,Manual,5.0,13.79,667.0,919.79,15.8,4.1,6837.0,5.0,3.0
2024-07,Scorpio,SUV,Diesel,1997,Manual,7.0,14.73,9463.0,13939.0,14.3,4.5,8721.0,3.0,4.0
2023-11,Scorpio N,SUV,Diesel,1197,Automatic,5.0,8.87,5441.0,4826.17,20.0,4.5,5389.0,3.0,4.0
2024-05,KUV100,Hatchback,Petrol,1197,Manual,5.0,6.94,4660.0,3234.04,17.0,4.3,9583.0,5.0,3.0
2024-01,KUV100,Hatchback,Petrol,1997,Automatic,7.0,17.93,9417.0,16884.68,16.0,4.3,7995.0,5.0,4.0
2024-12,Scorpio N,SUV,Diesel,2184,Manual,5.0,16.26,2660.0,4325.16,18.9,4.7,7567.0,5.0,3.0
2023-12,Bolero,SUV,Petrol,1497,Automatic,5.0,8.96,9117.0,8168.83,14.9,4.0,10736.0,3.0,3.0
2024-09,Bolero Neo,SUV,Petrol,1497,Automatic,7.0,7.69,2842.0,2185.5,18.1,4.5,12492.0,3.0,5.0
2024-01,Marazzo,MPV,Diesel,2184,Manual,5.0,17.27,12151.0,20984.78,14.7,3.7,10368.0,5.0,5.0
2023-08,Scorpio,SUV,Diesel,2184,Manual,5.0,19.77,5623.0,11116.67,14.0,4.5,5528.0,5.0,5.0
2024-08,KUV100,Hatchback,Petrol,2184,Manual,5.0,12.64,3290.0,4158.56,19.0,3.8,7777.0,5.0,3.0
2024-07,KUV100,Hatchback,Petrol,1497,Manual,7.0,16.45,6686.0,10998.47,18.3,4.5,9916.0,5.0,4.0
2023-11,Bolero,SUV,Petrol,2184,Manual,7.0,23.48,5210.0,12233.08,17.5,4.4,5690.0,5.0,4.0
2023-02,Bolero,SUV,Petrol,1197,Manual,7.0,22.86,537.0,1227.58,16.4,3.9,9378.0,5.0,4.0
2023-02,Thar,SUV,Petrol,1197,Automatic,7.0,19.13,3919.0,7497.05,17.2,3.5,7162.0,3.0,4.0
2024-08,Marazzo,MPV,Diesel,1497,Manual,7.0,16.35,840.0,1373.4,18.9,3.5,8806.0,3.0,5.0
2023-10,Scorpio,SUV,Diesel,1997,Automatic,5.0,23.51,7583.0,17827.63,16.2,4.4,10900.0,3.0,4.0
2023-07,Marazzo,MPV,Diesel,1197,Manual,5.0,16.1,5280.0,8500.8,16.7,3.7,6026.0,5.0,5.0
2023-10,Marazzo,MPV,Diesel,1997,Automatic,5.0,17.44,688.0,1199.87,19.7,3.9,9169.0,3.0,4.0
2024-09,KUV100,Hatchback,Petrol,1197,Automatic,5.0,21.41,9612.0,20579.29,19.0,4.3,11418.0,5.0,5.0
2024-12,Scorpio,SUV,Diesel,1497,Manual,5.0,16.08,740.0,1189.92,17.6,4.5,11064.0,3.0,3.0
2024-06,Bolero Neo,SUV,Petrol,1197,Automatic,5.0,9.54,10096.0,9631.58,18.5,4.3,9642.0,3.0,4.0
2024-11,Bolero Neo,SUV,Petrol,1497,Automatic,5.0,18.38,13200.0,24261.6,16.1,4.2,10096.0,5.0,3.0
2024-12,Thar,SUV,Diesel,2184,Manual,5.0,11.82,5262.0,6219.68,15.2,4.3,6311.0,3.0,3.0
2023-02,Marazzo,MPV,Diesel,1497,Automatic,5.0,21.75,1756.0,3819.3,18.6,4.6,12653.0,5.0,4.0
2023-02,Thar,SUV,Petrol,1497,Manual,5.0,15.63,3819.0,5969.1,18.3,4.2,6179.0,5.0,3.0
2024-04,Scorpio,SUV,Diesel,1197,Manual,5.0,23.6,2980.0,7032.8,15.3,3.7,12632.0,5.0,4.0
2024-08,KUV100,Hatchback,Diesel,1997,Automatic,7.0,6.61,8065.0,5330.97,18.0,3.9,12244.0,5.0,3.0
2024-08,Scorpio N,SUV,Petrol,1997,Manual,5.0,21.72,13102.0,28457.54,15.0,4.6,9713.0,5.0,4.0
2024-11,XUV300,SUV,Diesel,2184,Manual,5.0,15.88,5551.0,8814.99,19.2,3.8,11837.0,5.0,3.0
2023-04,Scorpio N,SUV,Petrol,1197,Manual,5.0,20.39,2253.0,4593.87,17.5,3.6,9253.0,5.0,3.0
2023-12,KUV100,Hatchback,Petrol,2184,Manual,5.0,11.08,5973.0,6618.08,20.0,4.0,11283.0,3.0,3.0
2023-07,Bolero,SUV,Diesel,1997,Automatic,5.0,13.1,6000.0,7860.0,14.4,4.4,6700.0,5.0,4.0
2023-02,XUV700,SUV,Petrol,1497,Automatic,5.0,13.96,10455.0,14595.18,19.8,4.5,9394.0,5.0,4.0
2024-07,KUV100,Hatchback,Petrol,2184,Automatic,5.0,6.58,10713.0,7049.15,19.2,3.6,6102.0,3.0,3.0
2023-09,XUV700,SUV,Petrol,1497,Automatic,5.0,8.86,8516.0,7545.18,14.6,4.6,7490.0,5.0,3.0
2023-07,Bolero Neo,SUV,Diesel,2184,Automatic,5.0,20.05,654.0,1311.27,18.9,3.6,10109.0,5.0,4.0
2024-09,Scorpio,SUV,Petrol,1497,Manual,7.0,22.61,4274.0,9663.51,15.3,3.5,6932.0,5.0,3.0
2023-04,KUV100,Hatchback,Diesel,1997,Manual,5.0,10.78,6178.0,6659.88,14.7,3.7,6506.0,3.0,4.0
2024-08,XUV700,SUV,Petrol,1997,Manual,7.0,20.02,5535.0,11081.07,19.6,4.6,12547.0,3.0,3.0
2024-10,Bolero Neo,SUV,Diesel,2184,Manual,5.0,6.57,4266.0,2802.76,15.2,4.4,7931.0,5.0,3.0
2024-10,XUV300,SUV,Diesel,1497,Manual,5.0,12.1,4327.0,5235.67,17.9,4.7,8897.0,5.0,5.0
2024-10,XUV700,SUV,Diesel,1997,Manual,5.0,6.71,7143.0,4792.95,15.2,4.4,6584.0,3.0,3.0
2023-09,Scorpio N,SUV,Diesel,1197,Automatic,7.0,17.71,9403.0,16652.71,15.7,4.5,7301.0,5.0,3.0
2024-09,Scorpio,SUV,Diesel,1997,Manual,5.0,14.52,742.0,1077.38,19.3,3.9,12231.0,3.0,3.0
2024-01,Scorpio N,SUV,Diesel,2184,Automatic,5.0,20.68,6430.0,13297.24,17.0,3.6,10253.0,3.0,3.0
2024-10,XUV300,SUV,Diesel,2184,Manual,7.0,10.17,5278.0,5367.73,17.6,3.9,10701.0,3.0,4.0
2023-05,KUV100,Hatchback,Petrol,2184,Manual,5.0,7.1,3470.0,2463.7,15.2,4.1,9863.0,5.0,3.0
2023-03,XUV300,SUV,Petrol,1497,Automatic,5.0,7.83,9836.0,7701.59,18.3,4.2,7609.0,5.0,4.0
2024-07,Scorpio,SUV,Diesel,2184,Manual,5.0,18.08,977.0,1766.42,18.5,3.8,9568.0,3.0,5.0
2024-05,Scorpio N,SUV,Diesel,1197,Automatic,5.0,9.32,1403.0,1307.6,16.8,4.0,12203.0,3.0,5.0
2023-02,Bolero,SUV,Petrol,1197,Manual,5.0,10.92,12900.0,14086.8,15.7,4.0,7664.0,3.0,4.0
2023-11,Thar,SUV,Petrol,1997,Manual,7.0,10.66,6294.0,6709.4,18.4,4.1,9518.0,3.0,5.0
2024-11,KUV100,Hatchback,Petrol,1497,Automatic,7.0,10.87,6407.0,6964.41,17.1,4.1,5694.0,3.0,3.0
2024-12,Scorpio N,SUV,Petrol,1997,Manual,5.0,24.99,13403.0,33494.1,18.0,4.0,8975.0,5.0,3.0
2023-09,XUV700,SUV,Petrol,2184,Automatic,5.0,8.09,644.0,521.0,14.7,3.9,8175.0,3.0,5.0
2024-06,Thar,SUV,Petrol,1197,Manual,5.0,19.12,10877.0,20796.82,18.3,4.4,9621.0,3.0,3.0
2023-05,Bolero,SUV,Petrol,1197,Manual,5.0,7.02,10330.0,7251.66,15.6,4.4,12981.0,3.0,3.0
2024-08,Scorpio,SUV,Diesel,1197,Manual,7.0,22.14,11105.0,24586.47,15.9,3.9,12195.0,3.0,4.0
2023-09,KUV100,Hatchback,Petrol,1197,Manual,5.0,12.4,9761.0,12103.64,18.4,4.5,5918.0,5.0,4.0
2023-08,Bolero Neo,SUV,Diesel,1197,Manual,5.0,23.66,2044.0,4836.1,15.3,3.7,10870.0,5.0,5.0
2024-05,Scorpio N,SUV,Diesel,1197,Automatic,5.0,24.69,11777.0,29077.41,16.1,4.3,11047.0,5.0,5.0
2024-02,Scorpio,SUV,Petrol,2184,Automatic,5.0,20.97,3279.0,6876.06,19.8,4.0,12851.0,3.0,4.0
2023-08,Marazzo,MPV,Petrol,1497,Manual,5.0,9.46,11382.0,10767.37,16.3,3.6,6276.0,5.0,5.0
2023-03,Marazzo,MPV,Petrol,1197,Automatic,5.0,18.24,12634.0,23044.42,14.3,4.2,8658.0,5.0,4.0
2023-02,Thar,SUV,Petrol,2184,Manual,5.0,8.42,5464.0,4600.69,14.6,3.6,11730.0,5.0,3.0
2024-09,Scorpio N,SUV,Diesel,1497,Manual,5.0,21.13,617.0,1303.72,15.4,4.6,5077.0,5.0,3.0
2024-09,Marazzo,MPV,Diesel,2184,Manual,5.0,24.28,3740.0,9080.72,14.5,3.8,8860.0,3.0,5.0
2024-05,Marazzo,MPV,Diesel,1197,Manual,7.0,21.48,9931.0,21331.79,17.8,3.9,8435.0,3.0,4.0
2023-05,Scorpio,SUV,Diesel,1497,Automatic,5.0,10.4,11814.0,12286.56,19.4,3.7,8390.0,3.0,5.0
2023-12,Bolero,SUV,Petrol,1997,Automatic,7.0,20.89,4308.0,8999.41,17.8,4.0,8824.0,5.0,4.0
2024-03,XUV700,SUV,Petrol,1197,Automatic,5.0,9.73,4429.0,4309.42,18.3,3.9,9050.0,3.0,4.0
2024-05,Thar,SUV,Diesel,1197,Automatic,5.0,13.01,1810.0,2354.81,19.7,3.6,10977.0,3.0,3.0
2023-10,XUV300,SUV,Petrol,2184,Automatic,5.0,6.06,2321.0,1406.53,18.0,3.6,8376.0,5.0,4.0
2024-12,Bolero Neo,SUV,Petrol,1197,Manual,7.0,12.49,9777.0,12211.47,17.5,4.1,6813.0,5.0,3.0
2023-10,Marazzo,MPV,Diesel,1497,Manual,5.0,9.76,12498.0,12198.05,19.5,3.8,12678.0,3.0,5.0
2024-01,Marazzo,MPV,Diesel,1197,Manual,5.0,10.04,3497.0,3510.99,15.8,3.7,6106.0,3.0,4.0
2024-03,Scorpio N,SUV,Diesel,1497,Automatic,7.0,15.27,11883.0,18145.34,16.4,4.1,9839.0,3.0,5.0
2024-01,Marazzo,MPV,Diesel,1197,Manual,7.0,11.42,3332.0,3805.14,15.0,4.5,12174.0,5.0,3.0
2023-01,XUV700,SUV,Diesel,1997,Automatic,5.0,12.81,8728.0,11180.57,20.0,3.9,8765.0,5.0,4.0
2024-09,KUV100,Hatchback,Diesel,2184,Automatic,5.0,12.76,6573.0,8387.15,16.5,4.2,5219.0,5.0,3.0
2024-01,KUV100,Hatchback,Diesel,1497,Manual,5.0,13.67,12855.0,17572.78,18.5,3.9,12162.0,5.0,3.0
2023-08,Marazzo,MPV,Petrol,1197,Automatic,7.0,9.86,13255.0,13069.43,19.2,4.6,5232.0,3.0,5.0
2024-08,Bolero Neo,SUV,Petrol,1997,Manual,5.0,8.25,11348.0,9362.1,19.1,3.6,6661.0,3.0,4.0
2024-11,XUV300,SUV,Petrol,1197,Manual,7.0,9.52,6774.0,6448.85,14.2,4.0,5224.0,5.0,3.0
2023-01,Scorpio N,SUV,Petrol,1197,Manual,7.0,22.69,4645.0,10539.51,14.6,4.5,5029.0,5.0,5.0
2023-05,Scorpio,SUV,Petrol,1997,Manual,5.0,8.93,9114.0,8138.8,17.7,4.5,10118.0,3.0,3.0
2023-01,Bolero,SUV,Diesel,1197,Manual,7.0,10.9,9068.0,9884.12,18.6,4.6,11767.0,5.0,3.0
2023-12,Bolero,SUV,Petrol,1197,Automatic,5.0,6.05,10850.0,6564.25,14.4,3.5,12585.0,5.0,3.0
2023-02,Scorpio N,SUV,Petrol,2184,Automatic,7.0,24.96,7239.0,18068.54,16.6,4.6,6885.0,5.0,3.0
2023-07,Scorpio N,SUV,Diesel,1497,Automatic,5.0,6.7,4307.0,2885.69,14.9,3.6,12808.0,5.0,3.0
2023-08,Thar,SUV,Diesel,1497,Automatic,5.0,19.02,406.0,772.21,14.8,4.2,5789.0,5.0,5.0
2023-04,Marazzo,MPV,Petrol,2184,Manual,5.0,20.58,3083.0,6344.81,17.6,3.9,11101.0,3.0,3.0
2024-11,KUV100,Hatchback,Diesel,1997,Automatic,7.0,24.11,9330.0,22494.63,14.6,4.1,8443.0,5.0,4.0
2023-06,Bolero,SUV,Petrol,1197,Manual,5.0,13.79,13165.0,18154.53,17.1,4.6,8452.0,5.0,4.0
2023-10,Scorpio,SUV,Petrol,1997,Manual,5.0,8.36,4317.0,3609.01,14.4,4.0,6213.0,5.0,3.0
2023-08,Bolero Neo,SUV,Diesel,1997,Automatic,5.0,20.09,11846.0,23798.61,19.9,4.3,11973.0,5.0,3.0
2023-01,Marazzo,MPV,Petrol,1497,Manual,7.0,19.68,9832.0,19349.38,15.0,4.3,6621.0,3.0,3.0
2023-09,Marazzo,MPV,Diesel,1997,Manual,5.0,19.86,1523.0,3024.68,19.9,4.3,5358.0,3.0,5.0
2024-01,Scorpio,SUV,Petrol,2184,Manual,7.0,18.16,8667.0,15739.27,16.4,3.8,6543.0,3.0,5.0
2023-01,XUV700,SUV,Petrol,1997,Automatic,5.0,12.38,11635.0,14404.13,18.7,4.3,6832.0,5.0,4.0
2024-09,Thar,SUV,Petrol,2184,Manual,5.0,15.39,10178.0,15663.94,16.6,4.3,12070.0,3.0,5.0
2024-12,Scorpio,SUV,Petrol,2184,Automatic,7.0,6.83,11834.0,8082.62,16.1,4.7,12639.0,5.0,4.0
2023-01,Bolero Neo,SUV,Diesel,1197,Automatic,5.0,14.64,8248.0,12075.07,16.3,4.1,12395.0,5.0,3.0
2024-07,Bolero,SUV,Diesel,1997,Manual,7.0,6.86,12261.0,8411.05,17.2,4.6,10602.0,3.0,5.0
2024-05,Marazzo,MPV,Petrol,2184,Manual,5.0,6.18,4370.0,2700.66,18.4,3.6,7431.0,5.0,4.0
2023-07,XUV300,SUV,Diesel,1497,Manual,5.0,8.43,8044.0,6781.09,18.5,3.6,8410.0,3.0,4.0
2024-12,Bolero Neo,SUV,Diesel,1197,Automatic,5.0,7.09,6126.0,4343.33,16.5,3.6,5821.0,5.0,4.0
2024-01,Scorpio,SUV,Petrol,1497,Manual,7.0,10.01,5263.0,5268.26,18.4,4.1,10693.0,5.0,4.0
2024-09,XUV300,SUV,Petrol,1197,Automatic,5.0,7.64,12465.0,9523.26,17.2,3.6,5812.0,5.0,5.0
2023-07,Scorpio N,SUV,Petrol,2184,Automatic,7.0,23.8,11234.0,26736.92,17.8,4.1,9371.0,5.0,3.0
2023-05,Scorpio,SUV,Diesel,1997,Automatic,5.0,11.95,2192.0,2619.44,19.7,4.7,7018.0,3.0,4.0
2024-04,Scorpio,SUV,Petrol,1197,Manual,7.0,18.44,2050.0,3780.2,15.3,3.8,11901.0,3.0,3.0
2024-12,KUV100,Hatchback,Diesel,2184,Automatic,5.0,24.13,10184.0,24573.99,16.0,3.7,8013.0,3.0,5.0
2023-03,XUV300,SUV,Petrol,1997,Manual,5.0,11.84,2768.0,3277.31,15.6,3.7,6137.0,5.0,3.0
2023-11,Bolero Neo,SUV,Petrol,1997,Manual,5.0,7.41,4740.0,3512.34,20.0,4.6,5945.0,3.0,4.0
2023-03,Bolero,SUV,Diesel,1997,Manual,7.0,9.34,4765.0,4450.51,16.7,4.5,8151.0,3.0,5.0
2024-09,Scorpio N,SUV,Diesel,1997,Manual,7.0,14.67,5381.0,7893.93,14.8,4.6,9398.0,3.0,3.0
2024-06,Scorpio N,SUV,Petrol,2184,Automatic,5.0,13.3,8399.0,11170.67,20.0,3.9,9870.0,5.0,5.0
2023-10,Scorpio N,SUV,Diesel,1997,Manual,7.0,14.69,1355.0,1990.5,14.4,4.4,6183.0,3.0,5.0
2024-10,XUV300,SUV,Petrol,1197,Automatic,5.0,24.79,4472.0,11086.09,18.9,4.4,8009.0,5.0,3.0
2023-03,Scorpio N,SUV,Diesel,1497,Manual,5.0,11.13,2968.0,3303.38,18.0,4.3,5359.0,5.0,3.0
2024-03,Scorpio,SUV,Diesel,2184,Automatic,7.0,17.3,12224.0,21147.52,14.2,4.2,6682.0,5.0,5.0
2024-12,XUV700,SUV,Diesel,1197,Manual,5.0,18.61,8950.0,16655.95,15.8,4.1,7678.0,5.0,3.0
2023-08,Bolero Neo,SUV,Petrol,2184,Manual,5.0,8.13,10409.0,8462.52,17.5,3.6,12802.0,5.0,4.0
2023-08,Marazzo,MPV,Diesel,2184,Manual,5.0,10.79,5923.0,6390.92,15.2,3.6,5739.0,3.0,4.0
2024-02,XUV700,SUV,Petrol,2184,Manual,7.0,18.81,2836.0,5334.52,15.3,3.7,9618.0,3.0,3.0
2023-06,KUV100,Hatchback,Diesel,1197,Manual,5.0,9.19,10063.0,9247.9,14.7,4.4,11984.0,5.0,5.0
2024-12,KUV100,Hatchback,Diesel,1997,Manual,7.0,18.7,1369.0,2560.03,19.9,4.0,9452.0,5.0,5.0
2023-10,KUV100,Hatchback,Petrol,1997,Manual,7.0,8.18,3628.0,2967.7,19.2,4.0,9822.0,5.0,5.0
2024-09,Bolero,SUV,Diesel,1497,Manual,7.0,21.97,1912.0,4200.66,18.1,3.8,8302.0,5.0,5.0
2023-07,Scorpio N,SUV,Petrol,1997,Manual,7.0,11.34,12896.0,14624.06,18.1,4.5,5687.0,3.0,5.0
2023-07,XUV300,SUV,Petrol,1197,Manual,5.0,11.27,6313.0,7114.75,16.4,3.6,9611.0,3.0,3.0
2023-04,KUV100,Hatchback,Petrol,1497,Automatic,5.0,13.26,2447.0,3244.72,17.3,3.7,6504.0,3.0,4.0
2023-10,Bolero Neo,SUV,Diesel,2184,Manual,5.0,24.61,8418.0,20716.7,14.7,4.0,12917.0,5.0,5.0
2023-04,Marazzo,MPV,Diesel,1997,Automatic,5.0,12.72,1157.0,1471.7,18.4,3.9,7285.0,5.0,4.0
2024-06,Bolero Neo,SUV,Petrol,1997,Automatic,5.0,10.59,2544.0,2694.1,14.3,4.0,5247.0,3.0,4.0
2023-08,Scorpio N,SUV,Diesel,1497,Automatic,5.0,9.35,10312.0,9641.72,18.7,4.7,10743.0,5.0,4.0
2023-12,Thar,SUV,Diesel,2184,Manual,5.0,23.67,7880.0,18651.96,15.6,3.9,12945.0,3.0,3.0
2023-10,KUV100,Hatchback,Diesel,1197,Manual,5.0,8.81,13276.0,11696.16,15.4,4.3,8818.0,3.0,5.0
2024-05,Thar,SUV,Diesel,1997,Automatic,5.0,22.26,5063.0,11270.24,19.4,4.7,10214.0,3.0,4.0
2023-10,XUV300,SUV,Diesel,1497,Automatic,7.0,17.81,7506.0,13368.19,19.2,4.1,6555.0,5.0,4.0
2024-07,Bolero Neo,SUV,Petrol,1197,Automatic,7.0,13.26,6342.0,8409.49,16.5,4.5,9956.0,5.0,3.0
2023-03,Marazzo,MPV,Diesel,1497,Manual,5.0,9.26,11671.0,10807.35,14.3,3.6,8441.0,3.0,3.0
2023-07,KUV100,Hatchback,Petrol,1497,Manual,5.0,12.02,7841.0,9424.88,14.7,4.6,10442.0,3.0,4.0
2024-10,Bolero Neo,SUV,Diesel,1497,Automatic,7.0,16.38,12454.0,20399.65,15.6,3.7,11287.0,5.0,3.0
2023-11,Thar,SUV,Diesel,2184,Automatic,5.0,22.39,2601.0,5823.64,14.3,3.8,12714.0,3.0,5.0
2023-09,Scorpio N,SUV,Petrol,1997,Manual,7.0,19.19,11604.0,22268.08,17.1,4.0,5576.0,3.0,4.0
2023-07,Scorpio N,SUV,Petrol,2184,Automatic,7.0,11.36,2905.0,3300.08,18.2,4.4,12448.0,5.0,5.0
2023-06,Thar,SUV,Petrol,1997,Manual,5.0,15.52,11830.0,18360.16,15.0,4.1,8116.0,3.0,3.0
2024-08,XUV300,SUV,Diesel,2184,Automatic,5.0,23.89,3462.0,8270.72,17.2,3.9,6648.0,5.0,3.0
2024-05,Scorpio N,SUV,Petrol,1197,Automatic,5.0,17.32,5351.0,9267.93,17.8,4.0,8800.0,3.0,4.0
2023-02,Marazzo,MPV,Petrol,1497,Manual,7.0,8.7,13819.0,12022.53,16.0,4.4,12248.0,3.0,3.0
2023-03,Marazzo,MPV,Diesel,2184,Automatic,7.0,17.84,7846.0,13997.26,18.3,3.8,9479.0,5.0,4.0
2023-08,XUV700,SUV,Petrol,2184,Automatic,5.0,8.69,8465.0,7356.08,15.4,4.5,12610.0,3.0,4.0
2023-04,Bolero Neo,SUV,Diesel,1197,Automatic,7.0,8.56,12755.0,10918.28,16.7,4.5,9013.0,3.0,4.0
2023-10,Thar,SUV,Diesel,2184,Automatic,5.0,12.72,6917.0,8798.42,16.5,4.0,7073.0,3.0,3.0
2024-08,Thar,SUV,Petrol,1997,Manual,7.0,9.34,1867.0,1743.78,16.1,3.7,7242.0,3.0,3.0
