Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2024-12,Venue,SUV,Diesel,1999,Manual,7.0,17.38,5223.0,9077.57,17.5,3.6,8346.0,5.0,4.0
2023-08,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5.0,11.85,6519.0,7725.01,21.1,4.4,4045.0,5.0,3.0
2023-10,Venue,SUV,Diesel,1999,Manual,5.0,8.48,6694.0,5676.51,15.2,3.8,7239.0,5.0,3.0
2024-11,Tucson,SUV,Petrol,1197,Automatic,5.0,22.09,9267.0,20470.8,15.7,4.6,4724.0,3.0,5.0
2023-08,Venue,SUV,Petrol,1999,Manual,5.0,14.34,14320.0,20534.88,18.3,4.3,6694.0,5.0,4.0
2024-10,Creta,SUV,Petrol,1999,Automatic,5.0,22.57,7393.0,16686.0,19.2,4.6,4538.0,3.0,3.0
2023-02,i20,Hatchback,Petrol,1999,Automatic,5.0,15.42,9222.0,14220.32,17.1,4.4,4651.0,5.0,3.0
2024-06,Alcazar,SUV,Diesel,1999,Automatic,5.0,14.45,10036.0,14502.02,21.9,4.7,10046.0,5.0,4.0
2023-12,Tucson,SUV,Petrol,999,Automatic,5.0,11.55,6549.0,7564.1,15.8,3.6,4234.0,3.0,5.0
2023-03,Tucson,SUV,Diesel,999,Automatic,5.0,7.44,4747.0,3531.77,15.9,4.7,4140.0,5.0,5.0
2023-05,Alcazar,SUV,Diesel,1497,Automatic,5.0,21.36,2966.0,6335.38,21.3,3.8,11101.0,5.0,5.0
2024-06,Exter,SUV,Petrol,999,Automatic,5.0,23.81,2178.0,5185.82,20.1,4.7,11641.0,3.0,5.0
2023-07,Exter,SUV,Petrol,1999,Manual,5.0,9.29,9536.0,8858.94,16.4,3.6,11341.0,5.0,4.0
2024-07,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5.0,20.88,3824.0,7984.51,21.5,4.6,4889.0,3.0,3.0
2024-07,Tucson,SUV,Petrol,1497,Manual,5.0,13.87,2225.0,3086.07,15.8,3.7,6531.0,5.0,4.0
2023-07,Aura,Sedan,Petrol,1197,Manual,7.0,8.45,10682.0,9026.29,17.7,4.1,10330.0,5.0,5.0
2023-10,Aura,Sedan,Diesel,1197,Automatic,5.0,23.19,14280.0,33115.32,19.7,3.6,11423.0,5.0,3.0
2024-11,Verna,Sedan,Diesel,1197,Automatic,5.0,18.04,9504.0,17145.22,19.6,4.2,10626.0,3.0,3.0
2024-01,Creta,SUV,Petrol,1197,Manual,5.0,18.92,14230.0,26923.16,15.0,4.3,9108.0,5.0,4.0
2024-04,Aura,Sedan,Diesel,1999,Manual,7.0,10.01,3140.0,3143.14,19.0,4.3,7222.0,5.0,5.0
2023-05,i20,Hatchback,Diesel,1497,Manual,5.0,17.32,14826.0,25678.63,15.4,4.4,7376.0,5.0,3.0
2024-06,Venue,SUV,Petrol,1999,Automatic,5.0,12.46,8685.0,10821.51,19.8,4.1,4397.0,5.0,5.0
2024-06,Alcazar,SUV,Diesel,1197,Manual,7.0,11.84,7532.0,8917.89,18.6,4.3,6150.0,3.0,5.0
2024-01,Alcazar,SUV,Diesel,999,Manual,5.0,21.09,11776.0,24835.58,17.8,4.7,4961.0,3.0,5.0
2024-09,Verna,Sedan,Diesel,1999,Manual,5.0,14.96,2966.0,4437.14,17.4,3.6,5955.0,5.0,3.0
2024-06,Creta,SUV,Diesel,1197,Manual,5.0,11.4,10620.0,12106.8,15.3,4.7,5559.0,5.0,5.0
2024-03,Grand i10 Nios,Hatchback,Petrol,1999,Manual,5.0,8.56,9044.0,7741.66,21.0,4.2,9759.0,3.0,5.0
2023-12,Grand i10 Nios,Hatchback,Diesel,1197,Manual,7.0,16.68,4578.0,7636.1,18.5,3.7,9986.0,5.0,5.0
2023-09,i20,Hatchback,Petrol,1999,Automatic,7.0,17.46,3677.0,6420.04,18.3,4.1,11606.0,3.0,5.0
2023-08,Exter,SUV,Petrol,1999,Automatic,5.0,14.71,12199.0,17944.73,16.5,3.7,7130.0,5.0,3.0
2024-09,Creta,SUV,Petrol,999,Manual,5.0,10.81,11283.0,12196.92,19.6,3.7,9653.0,5.0,3.0
2024-04,Verna,Sedan,Diesel,999,Manual,5.0,19.0,2858.0,5430.2,16.9,4.2,10228.0,3.0,4.0
2023-03,Grand i10 Nios,Hatchback,Diesel,1497,Manual,7.0,12.84,13917.0,17869.43,17.9,4.6,5695.0,5.0,3.0
2023-10,Aura,Sedan,Petrol,1999,Manual,5.0,18.34,10385.0,19046.09,19.8,4.5,7963.0,5.0,4.0
2023-04,Tucson,SUV,Petrol,1197,Manual,7.0,8.74,8368.0,7313.63,17.4,4.6,7220.0,5.0,4.0
2023-02,Exter,SUV,Diesel,999,Manual,5.0,11.11,11918.0,13240.9,15.2,4.7,6930.0,3.0,5.0
2023-01,Tucson,SUV,Diesel,1197,Manual,5.0,22.37,8989.0,20108.39,17.2,4.7,6570.0,3.0,3.0
2023-10,Alcazar,SUV,Petrol,999,Manual,5.0,16.87,11885.0,20050.0,16.3,4.0,11332.0,3.0,4.0
2024-07,Tucson,SUV,Petrol,1197,Manual,5.0,21.29,978.0,2082.16,18.0,4.0,8572.0,5.0,4.0
2024-04,Alcazar,SUV,Diesel,1197,Manual,5.0,16.92,4671.0,7903.33,16.2,4.7,6805.0,3.0,4.0
2024-05,Alcazar,SUV,Diesel,1999,Manual,5.0,11.23,14844.0,16669.81,18.3,4.7,11940.0,5.0,5.0
2023-04,Verna,Sedan,Petrol,999,Automatic,5.0,22.96,13557.0,31126.87,19.1,4.1,9325.0,5.0,4.0
2024-08,Creta,SUV,Petrol,1999,Manual,5.0,15.59,2977.0,4641.14,16.0,3.8,5252.0,3.0,4.0
2024-10,Venue,SUV,Diesel,1197,Automatic,5.0,22.69,14651.0,33243.12,17.6,3.6,4900.0,3.0,5.0
2024-05,Creta,SUV,Diesel,999,Manual,5.0,17.71,14867.0,26329.46,18.4,4.1,9807.0,5.0,3.0
2024-01,Grand i10 Nios,Hatchback,Petrol,1497,Manual,7.0,17.43,7677.0,13381.01,21.1,4.8,7067.0,5.0,3.0
2023-07,i20,Hatchback,Petrol,999,Automatic,5.0,9.26,6814.0,6309.76,16.6,3.9,6700.0,3.0,4.0
2024-03,Grand i10 Nios,Hatchback,Petrol,999,Manual,5.0,21.05,13711.0,28861.65,17.7,4.6,10485.0,3.0,4.0
2023-10,Verna,Sedan,Diesel,999,Automatic,5.0,14.97,3792.0,5676.62,15.7,3.9,6045.0,3.0,5.0
2023-02,Aura,Sedan,Diesel,1197,Automatic,5.0,24.14,2195.0,5298.73,20.8,3.9,11902.0,5.0,5.0
2024-12,Tucson,SUV,Petrol,1999,Manual,5.0,13.52,6849.0,9259.85,15.2,4.0,9656.0,3.0,4.0
2024-11,Creta,SUV,Diesel,1197,Automatic,5.0,9.28,4855.0,4505.44,16.6,3.8,9735.0,5.0,3.0
2023-10,i20,Hatchback,Diesel,999,Automatic,5.0,11.52,3576.0,4119.55,21.7,3.8,7599.0,3.0,5.0
2023-10,Venue,SUV,Diesel,999,Manual,7.0,7.54,1388.0,1046.55,20.0,4.4,8577.0,5.0,3.0
2024-04,Verna,Sedan,Petrol,1497,Manual,5.0,13.08,12629.0,16518.73,18.6,4.0,6934.0,5.0,3.0
2024-09,Exter,SUV,Diesel,1999,Manual,5.0,8.28,8757.0,7250.8,20.8,4.7,9155.0,3.0,5.0
2023-07,i20,Hatchback,Diesel,1497,Automatic,5.0,13.72,12336.0,16924.99,21.4,3.7,9243.0,5.0,5.0
2024-12,Creta,SUV,Petrol,1497,Manual,5.0,10.34,2719.0,2811.45,17.5,3.9,4121.0,3.0,4.0
2024-10,Alcazar,SUV,Petrol,999,Manual,5.0,10.39,13009.0,13516.35,20.1,4.7,4071.0,5.0,5.0
2024-10,Aura,Sedan,Petrol,1999,Manual,5.0,15.66,10050.0,15738.3,21.7,3.8,7238.0,5.0,4.0
2024-06,Tucson,SUV,Petrol,1999,Automatic,5.0,20.04,7070.0,14168.28,20.5,4.4,9215.0,3.0,4.0
2024-04,Tucson,SUV,Diesel,1497,Automatic,5.0,24.58,648.0,1592.78,19.2,3.7,8094.0,3.0,5.0
2023-01,Venue,SUV,Diesel,1497,Automatic,5.0,16.66,11806.0,19668.8,18.8,4.7,10724.0,3.0,3.0
2023-08,Tucson,SUV,Diesel,999,Automatic,7.0,17.38,1357.0,2358.47,15.4,4.8,6067.0,3.0,5.0
2024-03,Creta,SUV,Diesel,1197,Manual,5.0,9.67,2657.0,2569.32,15.5,4.5,6721.0,5.0,4.0
2024-12,Tucson,SUV,Petrol,1497,Automatic,7.0,20.44,13527.0,27649.19,21.8,4.7,7976.0,3.0,4.0
2024-01,i20,Hatchback,Diesel,1497,Automatic,5.0,24.62,1096.0,2698.35,18.1,4.8,6125.0,5.0,5.0
2023-08,Creta,SUV,Diesel,1999,Automatic,7.0,6.13,11860.0,7270.18,17.8,4.8,7706.0,5.0,4.0
2024-03,Verna,Sedan,Diesel,999,Automatic,7.0,10.97,7687.0,8432.64,16.7,4.2,10497.0,3.0,4.0
2023-02,Creta,SUV,Petrol,1497,Manual,5.0,7.53,7570.0,5700.21,16.5,4.6,6425.0,3.0,3.0
2024-07,i20,Hatchback,Petrol,1497,Automatic,5.0,11.94,12552.0,14987.09,20.5,3.7,8483.0,5.0,3.0
2024-06,i20,Hatchback,Petrol,1197,Automatic,5.0,13.72,12760.0,17506.72,21.6,4.6,5278.0,5.0,5.0
2023-08,Exter,SUV,Petrol,1999,Manual,5.0,8.05,6392.0,5145.56,15.8,4.6,11470.0,5.0,4.0
2024-07,Grand i10 Nios,Hatchback,Diesel,1999,Manual,5.0,18.46,4442.0,8199.93,20.3,4.0,10148.0,5.0,3.0
2024-11,Aura,Sedan,Petrol,1497,Automatic,5.0,19.93,989.0,1971.08,20.3,4.5,11884.0,5.0,3.0
2023-07,Venue,SUV,Diesel,999,Automatic,5.0,9.7,14143.0,13718.71,21.2,4.4,7925.0,3.0,5.0
2023-02,Tucson,SUV,Petrol,1497,Automatic,5.0,15.89,6034.0,9588.03,21.7,4.6,7897.0,3.0,4.0
2023-06,Exter,SUV,Diesel,999,Manual,5.0,21.17,1634.0,3459.18,17.7,4.5,6617.0,5.0,5.0
2023-12,Verna,Sedan,Diesel,999,Manual,5.0,21.03,4472.0,9404.62,17.2,4.2,8058.0,5.0,5.0
2024-03,Tucson,SUV,Diesel,1999,Manual,5.0,8.58,2759.0,2367.22,18.5,3.9,8706.0,3.0,4.0
2024-03,Aura,Sedan,Diesel,999,Manual,7.0,14.1,5844.0,8240.04,19.6,4.5,4344.0,3.0,4.0
2024-09,Venue,SUV,Diesel,1197,Automatic,5.0,19.87,12375.0,24589.12,20.7,4.4,6678.0,5.0,3.0
2024-12,Venue,SUV,Petrol,1999,Manual,5.0,18.24,6881.0,12550.94,15.5,4.1,4431.0,3.0,4.0
2023-11,Verna,Sedan,Diesel,999,Automatic,5.0,13.34,4614.0,6155.08,17.9,3.9,9293.0,5.0,3.0
2023-03,i20,Hatchback,Petrol,1999,Manual,5.0,13.31,10486.0,13956.87,20.9,4.6,11494.0,3.0,3.0
2023-03,Creta,SUV,Diesel,1197,Automatic,7.0,10.1,11463.0,11577.63,15.6,4.5,5934.0,3.0,4.0
2023-06,Exter,SUV,Diesel,1197,Automatic,5.0,11.66,4660.0,5433.56,16.0,4.8,7757.0,3.0,4.0
2024-05,Exter,SUV,Diesel,1497,Automatic,5.0,21.65,9552.0,20680.08,18.2,3.7,10671.0,5.0,4.0
2024-07,i20,Hatchback,Petrol,1197,Manual,7.0,15.72,10045.0,15790.74,16.4,4.8,11763.0,3.0,3.0
2023-04,Tucson,SUV,Diesel,1497,Automatic,5.0,19.77,12109.0,23939.49,15.9,4.8,11154.0,5.0,5.0
2024-12,i20,Hatchback,Petrol,1999,Automatic,5.0,7.45,2513.0,1872.19,20.4,4.7,9432.0,3.0,4.0
2024-08,Tucson,SUV,Diesel,1999,Automatic,5.0,24.28,4615.0,11205.22,21.9,4.1,8372.0,3.0,4.0
2023-05,Grand i10 Nios,Hatchback,Diesel,1999,Manual,5.0,20.53,13669.0,28062.46,16.9,3.9,10335.0,5.0,3.0
2023-10,Exter,SUV,Petrol,1497,Automatic,7.0,13.77,14247.0,19618.12,16.3,4.5,8923.0,3.0,4.0
2024-08,Verna,Sedan,Diesel,1197,Manual,5.0,20.63,13967.0,28813.92,21.6,4.5,10721.0,5.0,4.0
2024-04,Venue,SUV,Diesel,1999,Automatic,5.0,6.97,11482.0,8002.95,21.7,3.8,6553.0,5.0,4.0
2024-07,Tucson,SUV,Petrol,1197,Manual,5.0,13.23,4090.0,5411.07,18.6,4.0,7059.0,3.0,5.0
2024-01,Aura,Sedan,Diesel,999,Manual,5.0,7.0,13359.0,9351.3,19.8,4.2,7265.0,5.0,5.0
2023-02,Venue,SUV,Petrol,1999,Manual,5.0,16.09,5397.0,8683.77,22.0,4.0,11967.0,3.0,4.0
2024-11,Verna,Sedan,Petrol,999,Automatic,5.0,18.76,1691.0,3172.32,16.2,4.6,6958.0,5.0,3.0
2024-12,Alcazar,SUV,Petrol,999,Automatic,5.0,8.82,1868.0,1647.58,16.3,3.5,5760.0,5.0,5.0
2024-04,Alcazar,SUV,Diesel,999,Automatic,5.0,11.03,5921.0,6530.86,21.9,3.5,8637.0,5.0,5.0
2023-01,i20,Hatchback,Diesel,1197,Automatic,5.0,24.61,2976.0,7323.94,17.6,4.1,10819.0,3.0,4.0
2024-11,Verna,Sedan,Diesel,1999,Manual,5.0,21.69,6335.0,13740.61,16.3,3.6,9156.0,3.0,5.0
2023-11,Aura,Sedan,Diesel,999,Manual,5.0,15.42,8439.0,13012.94,19.9,4.5,11885.0,3.0,3.0
2024-12,Grand i10 Nios,Hatchback,Petrol,999,Manual,5.0,17.87,5473.0,9780.25,16.6,3.6,7122.0,3.0,5.0
2024-09,Venue,SUV,Petrol,999,Automatic,5.0,14.2,3551.0,5042.42,18.5,3.8,9070.0,3.0,3.0
2023-03,i20,Hatchback,Petrol,1197,Automatic,7.0,11.76,5433.0,6389.21,20.3,4.0,10716.0,3.0,4.0
2024-01,i20,Hatchback,Diesel,1197,Manual,5.0,22.1,12458.0,27532.18,16.4,4.7,11313.0,3.0,5.0
2024-10,Aura,Sedan,Diesel,999,Automatic,5.0,19.25,4743.0,9130.27,21.1,3.5,7194.0,5.0,4.0
2024-04,Venue,SUV,Petrol,1999,Manual,5.0,12.06,6898.0,8318.99,19.3,4.2,10121.0,5.0,3.0
2024-02,Aura,Sedan,Petrol,1497,Manual,5.0,12.2,2226.0,2715.72,18.5,4.4,11010.0,5.0,3.0
2024-05,Exter,SUV,Petrol,999,Manual,5.0,16.41,11667.0,19145.55,15.1,3.9,6643.0,5.0,5.0
2023-04,Exter,SUV,Diesel,1197,Manual,7.0,15.2,11899.0,18086.48,15.5,4.6,5027.0,5.0,3.0
2023-04,Alcazar,SUV,Diesel,1197,Automatic,5.0,9.38,14810.0,13891.78,18.5,4.5,10388.0,5.0,3.0
2023-03,Alcazar,SUV,Petrol,1999,Manual,5.0,18.85,2914.0,5492.89,16.4,4.2,8284.0,3.0,5.0
2023-04,Alcazar,SUV,Diesel,1497,Automatic,5.0,6.93,6905.0,4785.16,16.0,3.8,10175.0,3.0,5.0
2024-02,Venue,SUV,Petrol,1497,Automatic,5.0,16.94,5048.0,8551.31,15.4,4.4,8481.0,3.0,4.0
2024-09,Grand i10 Nios,Hatchback,Diesel,1999,Automatic,5.0,6.71,3564.0,2391.44,18.0,4.3,9838.0,3.0,3.0
2023-03,Creta,SUV,Petrol,999,Automatic,5.0,11.11,9241.0,10266.75,19.9,4.4,9771.0,3.0,5.0
2023-10,Alcazar,SUV,Diesel,1497,Automatic,5.0,6.75,5550.0,3746.25,17.3,3.8,10703.0,3.0,5.0
2023-04,Verna,Sedan,Diesel,1197,Automatic,5.0,22.81,11505.0,26242.9,21.0,3.5,10025.0,5.0,3.0
2023-04,Venue,SUV,Petrol,1197,Manual,7.0,19.98,2970.0,5934.06,21.9,4.4,10740.0,5.0,4.0
2024-04,i20,Hatchback,Diesel,1197,Manual,7.0,23.02,10613.0,24431.13,19.2,4.7,4269.0,5.0,5.0
2023-02,Aura,Sedan,Petrol,1197,Manual,5.0,22.16,2460.0,5451.36,19.0,4.6,10787.0,5.0,4.0
2023-05,i20,Hatchback,Petrol,1497,Automatic,7.0,20.11,12197.0,24528.17,16.8,3.7,10431.0,3.0,5.0
2023-01,i20,Hatchback,Diesel,1999,Manual,7.0,17.52,11734.0,20557.97,20.1,4.4,5713.0,3.0,3.0
2023-10,Tucson,SUV,Diesel,1197,Manual,5.0,12.45,2851.0,3549.49,16.0,4.0,9424.0,3.0,3.0
2023-11,Verna,Sedan,Petrol,1497,Automatic,5.0,16.25,4967.0,8071.38,17.3,4.6,11509.0,3.0,4.0
2024-11,Creta,SUV,Diesel,1197,Manual,7.0,24.44,1402.0,3426.49,15.7,4.5,11615.0,5.0,5.0
2024-08,Verna,Sedan,Petrol,999,Manual,5.0,7.13,3344.0,2384.27,17.6,4.1,6167.0,3.0,3.0
2024-03,Grand i10 Nios,Hatchback,Petrol,999,Manual,5.0,13.17,6239.0,8216.76,15.8,3.7,9337.0,5.0,5.0
2024-07,Creta,SUV,Diesel,1497,Manual,5.0,7.88,3234.0,2548.39,16.6,3.6,9503.0,3.0,4.0
2024-12,Tucson,SUV,Diesel,1197,Automatic,5.0,23.36,12308.0,28751.49,16.9,4.3,9021.0,5.0,3.0
2024-01,Alcazar,SUV,Diesel,999,Automatic,5.0,21.78,8887.0,19355.89,19.7,4.1,9290.0,3.0,5.0
2024-06,Verna,Sedan,Petrol,999,Automatic,5.0,19.3,6441.0,12431.13,15.7,3.9,5763.0,3.0,5.0
2023-10,Venue,SUV,Diesel,1197,Automatic,5.0,20.11,7385.0,14851.24,17.3,4.2,5375.0,3.0,4.0
2023-02,Creta,SUV,Diesel,1999,Automatic,5.0,9.48,7002.0,6637.9,20.3,4.3,11206.0,5.0,3.0
2023-09,Tucson,SUV,Diesel,1197,Manual,5.0,21.21,8920.0,18919.32,18.1,4.3,5100.0,5.0,3.0
2023-11,Venue,SUV,Diesel,1999,Automatic,5.0,22.38,5019.0,11232.52,21.7,4.4,7928.0,3.0,5.0
2024-02,Venue,SUV,Diesel,1197,Automatic,5.0,23.84,4839.0,11536.18,21.8,4.7,6001.0,3.0,3.0
2024-07,Verna,Sedan,Petrol,999,Automatic,5.0,18.07,14518.0,26234.03,18.4,3.9,4580.0,5.0,3.0
2024-02,Alcazar,SUV,Diesel,999,Automatic,5.0,17.18,579.0,994.72,17.8,4.7,7370.0,5.0,3.0
2024-03,Creta,SUV,Diesel,999,Manual,5.0,12.65,6427.0,8130.16,18.4,4.6,6183.0,3.0,3.0
2024-07,Grand i10 Nios,Hatchback,Diesel,999,Manual,5.0,21.9,9746.0,21343.74,21.2,4.3,7791.0,5.0,4.0
2023-10,Venue,SUV,Diesel,999,Manual,5.0,13.4,5655.0,7577.7,16.5,4.7,10745.0,5.0,3.0
2023-11,Verna,Sedan,Petrol,999,Manual,5.0,21.8,4644.0,10123.92,15.1,4.7,8636.0,3.0,3.0
2024-12,Aura,Sedan,Petrol,1197,Automatic,5.0,9.1,2963.0,2696.33,19.4,4.6,8275.0,3.0,3.0
2023-08,Aura,Sedan,Petrol,999,Manual,5.0,21.87,1269.0,2775.3,21.7,3.8,6849.0,5.0,4.0
2024-11,i20,Hatchback,Diesel,1999,Manual,5.0,13.42,7659.0,10278.38,19.4,3.8,6289.0,3.0,3.0
2024-02,i20,Hatchback,Petrol,1999,Manual,5.0,16.33,1047.0,1709.75,17.1,4.0,11851.0,3.0,5.0
2023-04,Verna,Sedan,Diesel,999,Automatic,5.0,13.98,14349.0,20059.9,17.5,3.7,7950.0,5.0,5.0
2023-06,Venue,SUV,Diesel,999,Manual,5.0,19.11,5961.0,11391.47,18.7,4.1,7338.0,3.0,3.0
2023-08,Tucson,SUV,Diesel,999,Automatic,5.0,12.2,6001.0,7321.22,19.4,4.1,5848.0,5.0,3.0
2023-06,Verna,Sedan,Petrol,999,Automatic,7.0,18.97,11368.0,21565.1,15.8,3.6,8337.0,3.0,3.0
2023-04,i20,Hatchback,Petrol,1999,Manual,7.0,24.51,3233.0,7924.08,18.0,4.0,11633.0,3.0,5.0
2024-06,Venue,SUV,Petrol,999,Automatic,5.0,24.04,13052.0,31377.01,17.0,3.9,8907.0,5.0,3.0
2023-04,i20,Hatchback,Diesel,1197,Automatic,5.0,24.57,4611.0,11329.23,15.0,4.5,9541.0,3.0,5.0
2023-01,Alcazar,SUV,Petrol,1497,Manual,7.0,18.5,12719.0,23530.15,15.3,3.6,8770.0,5.0,4.0
2023-11,Verna,Sedan,Diesel,1999,Automatic,5.0,24.45,9883.0,24163.94,15.5,4.3,10734.0,5.0,3.0
2023-05,Verna,Sedan,Diesel,1197,Manual,5.0,11.66,5378.0,6270.75,16.5,4.0,5605.0,5.0,5.0
2023-02,Exter,SUV,Petrol,999,Automatic,5.0,24.31,2517.0,6118.83,15.1,4.4,5832.0,3.0,3.0
2024-01,Aura,Sedan,Petrol,1497,Manual,5.0,10.37,4435.0,4599.09,17.2,4.4,10580.0,5.0,5.0
2024-03,i20,Hatchback,Petrol,999,Automatic,5.0,7.92,10018.0,7934.26,21.9,4.8,11590.0,3.0,4.0
2023-01,Tucson,SUV,Petrol,999,Manual,5.0,6.49,8762.0,5686.54,21.7,4.0,5447.0,3.0,3.0
2024-04,Aura,Sedan,Diesel,1999,Manual,5.0,16.09,6219.0,10006.37,17.2,4.4,11213.0,3.0,4.0
2024-02,Alcazar,SUV,Diesel,999,Automatic,5.0,9.99,996.0,995.0,18.9,4.0,11314.0,3.0,5.0
2023-09,Grand i10 Nios,Hatchback,Diesel,1999,Automatic,7.0,22.65,8186.0,18541.29,17.4,4.6,8453.0,3.0,5.0
2024-09,Grand i10 Nios,Hatchback,Diesel,1197,Manual,5.0,14.12,1133.0,1599.8,16.5,4.4,10975.0,5.0,4.0
2023-06,Grand i10 Nios,Hatchback,Petrol,999,Automatic,5.0,11.52,4801.0,5530.75,20.3,4.8,9636.0,5.0,5.0
2024-12,Grand i10 Nios,Hatchback,Petrol,1197,Automatic,5.0,17.28,2714.0,4689.79,15.6,3.7,4177.0,5.0,5.0
2023-01,Tucson,SUV,Petrol,1197,Automatic,7.0,12.45,10473.0,13038.88,20.1,3.5,11658.0,5.0,4.0
2024-02,Aura,Sedan,Petrol,1999,Manual,5.0,12.09,6686.0,8083.37,16.8,3.6,4575.0,3.0,3.0
2023-05,Aura,Sedan,Diesel,1999,Manual,5.0,17.61,9427.0,16600.95,17.5,4.4,11353.0,3.0,3.0
2024-01,Alcazar,SUV,Diesel,1999,Manual,7.0,23.04,14540.0,33500.16,16.6,4.4,10563.0,3.0,4.0
2023-05,Verna,Sedan,Diesel,1497,Manual,5.0,14.74,5038.0,7426.01,18.9,3.8,10592.0,3.0,5.0
2024-03,Verna,Sedan,Petrol,1497,Manual,5.0,20.89,4678.0,9772.34,18.2,4.4,5549.0,3.0,3.0
2024-01,Verna,Sedan,Petrol,1197,Manual,5.0,17.14,4323.0,7409.62,20.1,4.5,7911.0,3.0,3.0
2023-09,Venue,SUV,Petrol,1999,Automatic,5.0,6.24,4433.0,2766.19,16.5,4.2,8213.0,3.0,4.0
2024-02,Exter,SUV,Diesel,999,Automatic,7.0,11.28,14714.0,16597.39,16.6,4.8,5297.0,3.0,4.0
2023-04,Venue,SUV,Petrol,999,Manual,5.0,21.63,1241.0,2684.28,17.7,4.7,6529.0,5.0,4.0
2023-10,Creta,SUV,Diesel,999,Automatic,5.0,6.01,7218.0,4338.02,19.6,4.1,7709.0,5.0,5.0
2023-12,Aura,Sedan,Diesel,1497,Manual,7.0,6.8,785.0,533.8,17.7,3.6,6178.0,3.0,4.0
2023-12,Venue,SUV,Diesel,999,Manual,7.0,14.7,6416.0,9431.52,21.4,3.8,5209.0,3.0,5.0
2023-08,Verna,Sedan,Diesel,1999,Automatic,7.0,11.1,8056.0,8942.16,15.8,4.2,5028.0,3.0,3.0
2023-01,Tucson,SUV,Diesel,1999,Automatic,7.0,18.27,5383.0,9834.74,18.5,3.5,11984.0,5.0,3.0
2023-01,Exter,SUV,Diesel,999,Automatic,5.0,11.17,14635.0,16347.3,18.5,3.6,10781.0,3.0,4.0
2023-12,Tucson,SUV,Diesel,999,Automatic,5.0,16.91,12117.0,20489.85,17.7,3.7,7985.0,3.0,4.0
2024-02,Venue,SUV,Petrol,1197,Automatic,5.0,13.21,9394.0,12409.47,16.6,4.0,6066.0,5.0,4.0
2024-04,Verna,Sedan,Petrol,999,Manual,5.0,11.07,10819.0,11976.63,16.1,4.3,4994.0,5.0,3.0
2023-02,Grand i10 Nios,Hatchback,Diesel,1999,Automatic,7.0,14.4,9464.0,13628.16,15.3,4.3,4107.0,5.0,3.0
2023-10,Tucson,SUV,Petrol,999,Manual,5.0,13.35,2579.0,3442.97,15.3,4.6,9925.0,3.0,5.0
2023-12,i20,Hatchback,Petrol,1197,Automatic,5.0,14.61,13631.0,19914.89,15.3,4.2,10140.0,5.0,5.0
2023-06,Exter,SUV,Petrol,1999,Manual,5.0,6.89,12893.0,8883.28,21.9,4.4,5408.0,5.0,5.0
2024-12,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5.0,21.08,7649.0,16124.09,16.6,4.2,4313.0,3.0,4.0
2024-05,Alcazar,SUV,Petrol,1197,Manual,7.0,11.13,3916.0,4358.51,17.2,4.6,4393.0,5.0,5.0
2023-11,Verna,Sedan,Diesel,1197,Automatic,7.0,10.26,12159.0,12475.13,20.4,3.7,9644.0,3.0,5.0
2024-05,Verna,Sedan,Petrol,1197,Automatic,5.0,16.94,7439.0,12601.67,18.5,3.7,10505.0,5.0,5.0
2023-04,Tucson,SUV,Petrol,1999,Manual,5.0,19.33,8461.0,16355.11,15.9,4.7,7477.0,3.0,3.0
2024-06,i20,Hatchback,Petrol,999,Automatic,7.0,23.42,10277.0,24068.73,19.3,4.8,9813.0,5.0,4.0
2023-04,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5.0,24.21,14202.0,34383.04,20.0,3.8,11999.0,3.0,4.0
2023-05,Aura,Sedan,Petrol,999,Manual,5.0,21.63,10129.0,21909.03,19.2,4.7,11473.0,5.0,3.0
2023-06,i20,Hatchback,Petrol,1197,Automatic,5.0,10.61,9629.0,10216.37,16.2,4.7,8368.0,3.0,5.0
2024-12,Creta,SUV,Petrol,999,Manual,5.0,8.02,13352.0,10708.3,19.0,3.7,4503.0,5.0,4.0
2023-10,Grand i10 Nios,Hatchback,Diesel,999,Manual,5.0,20.39,3120.0,6361.68,21.6,3.8,11155.0,5.0,5.0
2023-11,Alcazar,SUV,Diesel,1497,Automatic,5.0,19.73,11927.0,23531.97,20.5,3.6,7904.0,3.0,4.0
2024-02,Creta,SUV,Diesel,1197,Automatic,5.0,20.0,5148.0,10296.0,21.5,3.7,5716.0,5.0,5.0
2023-12,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5.0,21.96,12257.0,26916.37,19.9,4.3,4092.0,5.0,5.0
2023-06,Aura,Sedan,Diesel,1497,Automatic,5.0,16.25,8039.0,13063.38,17.7,4.3,10896.0,5.0,5.0
2023-12,Verna,Sedan,Petrol,1999,Automatic,7.0,23.53,2380.0,5600.14,15.4,4.3,9531.0,5.0,4.0
2024-09,Tucson,SUV,Diesel,1497,Manual,5.0,12.63,10877.0,13737.65,17.7,3.7,6996.0,3.0,4.0
