Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2023-11,Scorpio N,SUV,Diesel,1197,Automatic,5,8.87,5441,4826.17,20,4.5,5389,3,4
2024-05,KUV100,Hatchback,Petrol,1197,Manual,5,6.94,4660,3234.04,17,4.3,9583,5,3
2024-01,KUV100,Hatchback,Petrol,1997,Automatic,7,17.93,9417,16884.68,16,4.3,7995,5,4
2024-12,Scorpio N,SUV,Diesel,2184,Manual,5,16.26,2660,4325.16,18.9,4.7,7567,5,3
2023-12,Bolero,SUV,Petrol,1497,Automatic,5,8.96,9117,8168.83,14.9,4,10736,3,3
2024-09,Bolero Neo,SUV,Petrol,1497,Automatic,7,7.69,2842,2185.5,18.1,4.5,12492,3,5
2024-01,Marazzo,MPV,Diesel,2184,Manual,5,17.27,12151,20984.78,14.7,3.7,10368,5,5
2023-08,Scorpio,SUV,Diesel,2184,Manual,5,19.77,5623,11116.67,14,4.5,5528,5,5
2024-08,KUV100,Hatchback,Petrol,2184,Manual,5,12.64,3290,4158.56,19,3.8,7777,5,3
2024-07,KUV100,Hatchback,Petrol,1497,Manual,7,16.45,6686,10998.47,18.3,4.5,9916,5,4
2023-11,Bolero,SUV,Petrol,2184,Manual,7,23.48,5210,12233.08,17.5,4.4,5690,5,4
2023-02,Bolero,SUV,Petrol,1197,Manual,7,22.86,537,1227.58,16.4,3.9,9378,5,4
2023-02,Thar,SUV,Petrol,1197,Automatic,7,19.13,3919,7497.05,17.2,3.5,7162,3,4
2024-08,Marazzo,MPV,Diesel,1497,Manual,7,16.35,840,1373.4,18.9,3.5,8806,3,5
2023-10,Scorpio,SUV,Diesel,1997,Automatic,5,23.51,7583,17827.63,16.2,4.4,10900,3,4
2023-07,Marazzo,MPV,Diesel,1197,Manual,5,16.1,5280,8500.8,16.7,3.7,6026,5,5
2023-10,Marazzo,MPV,Diesel,1997,Automatic,5,17.44,688,1199.87,19.7,3.9,9169,3,4
2024-09,KUV100,Hatchback,Petrol,1197,Automatic,5,21.41,9612,20579.29,19,4.3,11418,5,5
2024-12,Scorpio,SUV,Diesel,1497,Manual,5,16.08,740,1189.92,17.6,4.5,11064,3,3
2024-06,Bolero Neo,SUV,Petrol,1197,Automatic,5,9.54,10096,9631.58,18.5,4.3,9642,3,4
2024-11,Bolero Neo,SUV,Petrol,1497,Automatic,5,18.38,13200,24261.6,16.1,4.2,10096,5,3
2024-12,Thar,SUV,Diesel,2184,Manual,5,11.82,5262,6219.68,15.2,4.3,6311,3,3
2023-02,Marazzo,MPV,Diesel,1497,Automatic,5,21.75,1756,3819.3,18.6,4.6,12653,5,4
2023-02,Thar,SUV,Petrol,1497,Manual,5,15.63,3819,5969.1,18.3,4.2,6179,5,3
2024-04,Scorpio,SUV,Diesel,1197,Manual,5,23.6,2980,7032.8,15.3,3.7,12632,5,4
2024-08,KUV100,Hatchback,Diesel,1997,Automatic,7,6.61,8065,5330.97,18,3.9,12244,5,3
2024-08,Scorpio N,SUV,Petrol,1997,Manual,5,21.72,13102,28457.54,15,4.6,9713,5,4
2024-11,XUV300,SUV,Diesel,2184,Manual,5,15.88,5551,8814.99,19.2,3.8,11837,5,3
2023-04,XUV300,SUV,Petrol,1997,Manual,7,10.95,8050,8814.75,15.8,4.4,,3,5
2023-11,XUV700,SUV,Petrol,2184,Automatic,5,18.31,954,1746.77,16.4,4.3,5698,5,
2023-04,XUV700,SUV,Petrol,1997,Manual,5,8.76,2676,,17,4.1,9250,5,4
2023-04,Scorpio N,SUV,Petrol,1197,Manual,5,20.39,2253,4593.87,17.5,3.6,9253,5,3
2023-12,KUV100,Hatchback,Petrol,2184,Manual,5,11.08,5973,6618.08,20,4,11283,3,3
2024-08,Thar,SUV,Petrol,1997,Automatic,7,15.17,11974,18164.56,19.4,4.3,9504,,5
2023-07,Bolero,SUV,Diesel,1997,Automatic,5,13.1,6000,7860,14.4,4.4,6700,5,4
2023-02,XUV700,SUV,Petrol,1497,Automatic,5,13.96,10455,14595.18,19.8,4.5,9394,5,4
2023-09,Marazzo,MPV,Diesel,1197,Automatic,5,8.03,7816,,18.4,3.7,9497,3,5
2024-07,KUV100,Hatchback,Petrol,2184,Automatic,5,6.58,10713,7049.15,19.2,3.6,6102,3,3
2023-09,XUV700,SUV,Petrol,1497,Automatic,5,8.86,8516,7545.18,14.6,4.6,7490,5,3
2023-07,Bolero Neo,SUV,Diesel,2184,Automatic,5,20.05,654,1311.27,18.9,3.6,10109,5,4
2024-09,Scorpio,SUV,Petrol,1497,Manual,7,22.61,4274,9663.51,15.3,3.5,6932,5,3
2023-04,KUV100,Hatchback,Diesel,1997,Manual,5,10.78,6178,6659.88,14.7,3.7,6506,3,4
2024-08,XUV700,SUV,Petrol,1997,Manual,7,20.02,5535,11081.07,19.6,4.6,12547,3,3
2024-10,Bolero Neo,SUV,Diesel,2184,Manual,5,6.57,4266,2802.76,15.2,4.4,7931,5,3
2024-10,XUV300,SUV,Diesel,1497,Manual,5,12.1,4327,5235.67,17.9,4.7,8897,5,5
2024-10,XUV700,SUV,Diesel,1997,Manual,5,6.71,7143,4792.95,15.2,4.4,6584,3,3
2023-09,Scorpio N,SUV,Diesel,1197,Automatic,7,17.71,9403,16652.71,15.7,4.5,7301,5,3
2024-09,Scorpio,SUV,Diesel,1997,Manual,5,14.52,742,1077.38,19.3,3.9,12231,3,3
2024-01,Scorpio N,SUV,Diesel,2184,Automatic,5,20.68,6430,13297.24,17,3.6,10253,3,3
2024-10,XUV300,SUV,Diesel,2184,Manual,7,10.17,5278,5367.73,17.6,3.9,10701,3,4
2023-05,KUV100,Hatchback,Petrol,2184,Manual,5,7.1,3470,2463.7,15.2,4.1,9863,5,3
2023-03,XUV300,SUV,Petrol,1497,Automatic,5,7.83,9836,7701.59,18.3,4.2,7609,5,4
2024-07,Scorpio,SUV,Diesel,2184,Manual,5,18.08,977,1766.42,18.5,3.8,9568,3,5
2024-05,Scorpio N,SUV,Diesel,1197,Automatic,5,9.32,1403,1307.6,16.8,4,12203,3,5
2023-02,Bolero,SUV,Petrol,1197,Manual,5,10.92,12900,14086.8,15.7,4,7664,3,4
2023-11,Thar,SUV,Petrol,1997,Manual,7,10.66,6294,6709.4,18.4,4.1,9518,3,5
2024-09,Bolero,SUV,Petrol,1997,Automatic,7,6.78,10566,7163.75,14.2,4.3,,5,4
2024-11,KUV100,Hatchback,Petrol,1497,Automatic,7,10.87,6407,6964.41,17.1,4.1,5694,3,3
2024-12,Scorpio N,SUV,Petrol,1997,Manual,5,24.99,13403,33494.1,18,4,8975,5,3
2023-09,XUV700,SUV,Petrol,2184,Automatic,5,8.09,644,521,14.7,3.9,8175,3,5
2024-06,Thar,SUV,Petrol,1197,Manual,5,19.12,10877,20796.82,18.3,4.4,9621,3,3
2024-01,Thar,SUV,Diesel,2184,Automatic,5,15.38,10940,,17.2,4.3,12635,5,4
2023-05,Bolero,SUV,Petrol,1197,Manual,5,7.02,10330,7251.66,15.6,4.4,12981,3,3
2024-08,Scorpio,SUV,Diesel,1197,Manual,7,22.14,11105,24586.47,15.9,3.9,12195,3,4
2023-09,KUV100,Hatchback,Petrol,1197,Manual,5,12.4,9761,12103.64,18.4,4.5,5918,5,4
2023-08,Bolero Neo,SUV,Diesel,1197,Manual,5,23.66,2044,4836.1,15.3,3.7,10870,5,5
2024-05,Scorpio N,SUV,Diesel,1197,Automatic,5,24.69,11777,29077.41,16.1,4.3,11047,5,5
2024-02,Scorpio,SUV,Petrol,2184,Automatic,5,20.97,3279,6876.06,19.8,4,12851,3,4
2023-08,Marazzo,MPV,Petrol,1497,Manual,5,9.46,11382,10767.37,16.3,3.6,6276,5,5
2023-03,Marazzo,MPV,Petrol,1197,Automatic,5,18.24,12634,23044.42,14.3,4.2,8658,5,4
2023-02,Thar,SUV,Petrol,2184,Manual,5,8.42,5464,4600.69,14.6,3.6,11730,5,3
2024-09,Scorpio N,SUV,Diesel,1497,Manual,5,21.13,617,1303.72,15.4,4.6,5077,5,3
2024-09,Marazzo,MPV,Diesel,2184,Manual,5,24.28,3740,9080.72,14.5,3.8,8860,3,5
2024-05,Marazzo,MPV,Diesel,1197,Manual,7,21.48,9931,21331.79,17.8,3.9,8435,3,4
2023-05,Scorpio,SUV,Diesel,1497,Automatic,5,10.4,11814,12286.56,19.4,3.7,8390,3,5
2023-12,Bolero,SUV,Petrol,1997,Automatic,7,20.89,4308,8999.41,17.8,4,8824,5,4
2024-03,XUV700,SUV,Petrol,1197,Automatic,5,9.73,4429,4309.42,18.3,3.9,9050,3,4
2024-01,Scorpio N,SUV,Petrol,1997,Manual,7,14.02,10500,14721,14.5,,11291,3,4
2024-03,XUV700,SUV,Petrol,1197,Automatic,7,11.68,12258,,16.6,4,9364,5,3
2024-05,Thar,SUV,Diesel,1197,Automatic,5,13.01,1810,2354.81,19.7,3.6,10977,3,3
2023-10,XUV300,SUV,Petrol,2184,Automatic,5,6.06,2321,1406.53,18,3.6,8376,5,4
2024-12,Bolero Neo,SUV,Petrol,1197,Manual,7,12.49,9777,12211.47,17.5,4.1,6813,5,3
2023-10,Marazzo,MPV,Diesel,1497,Manual,5,9.76,12498,12198.05,19.5,3.8,12678,3,5
2024-01,Marazzo,MPV,Diesel,1197,Manual,5,10.04,3497,3510.99,15.8,3.7,6106,3,4
2023-03,Bolero,SUV,Petrol,1497,Automatic,7,7.43,,879.71,19.5,3.5,8187,5,4
2024-07,Scorpio,SUV,Diesel,1197,Manual,5,20.06,897,1799.38,17.6,3.9,,3,3
2024-03,Scorpio N,SUV,Diesel,1497,Automatic,7,15.27,11883,18145.34,16.4,4.1,9839,3,5
2024-01,Marazzo,MPV,Diesel,1197,Manual,7,11.42,3332,3805.14,15,4.5,12174,5,3
2023-01,XUV700,SUV,Diesel,1997,Automatic,5,12.81,8728,11180.57,20,3.9,8765,5,4
2024-09,KUV100,Hatchback,Diesel,2184,Automatic,5,12.76,6573,8387.15,16.5,4.2,5219,5,3
2024-01,KUV100,Hatchback,Diesel,1497,Manual,5,13.67,12855,17572.78,18.5,3.9,12162,5,3
2023-08,Marazzo,MPV,Petrol,1197,Automatic,7,9.86,13255,13069.43,19.2,4.6,5232,3,5
2024-08,Bolero Neo,SUV,Petrol,1997,Manual,5,8.25,11348,9362.1,19.1,3.6,6661,3,4
2024-03,XUV700,SUV,Petrol,2184,Manual,5,12.28,4835,,15.6,3.8,7701,5,4
2024-11,XUV300,SUV,Petrol,1197,Manual,7,9.52,6774,6448.85,14.2,4,5224,5,3
2023-01,Scorpio N,SUV,Petrol,1197,Manual,7,22.69,4645,10539.51,14.6,4.5,5029,5,5
2023-05,Scorpio,SUV,Petrol,1997,Manual,5,8.93,9114,8138.8,17.7,4.5,10118,3,3
2023-01,Bolero,SUV,Diesel,1197,Manual,7,10.9,9068,9884.12,18.6,4.6,11767,5,3
2023-12,Bolero,SUV,Petrol,1197,Automatic,5,6.05,10850,6564.25,14.4,3.5,12585,5,3
2023-02,Scorpio N,SUV,Petrol,2184,Automatic,7,24.96,7239,18068.54,16.6,4.6,6885,5,3
2023-07,Scorpio N,SUV,Diesel,1497,Automatic,5,6.7,4307,2885.69,14.9,3.6,12808,5,3
2023-08,Thar,SUV,Diesel,1497,Automatic,5,19.02,406,772.21,14.8,4.2,5789,5,5
2023-04,Marazzo,MPV,Petrol,2184,Manual,5,20.58,3083,6344.81,17.6,3.9,11101,3,3
2024-11,KUV100,Hatchback,Diesel,1997,Automatic,7,24.11,9330,22494.63,14.6,4.1,8443,5,4
2023-06,Bolero,SUV,Petrol,1197,Manual,5,13.79,13165,18154.53,17.1,4.6,8452,5,4
2023-10,Scorpio,SUV,Petrol,1997,Manual,5,8.36,4317,3609.01,14.4,4,6213,5,3
2023-08,Bolero Neo,SUV,Diesel,1997,Automatic,5,20.09,11846,23798.61,19.9,4.3,11973,5,3
2023-01,Marazzo,MPV,Petrol,1497,Manual,7,19.68,9832,19349.38,15,4.3,6621,3,3
2023-09,Marazzo,MPV,Diesel,1997,Manual,5,19.86,1523,3024.68,19.9,4.3,5358,3,5
2024-01,Scorpio,SUV,Petrol,2184,Manual,7,18.16,8667,15739.27,16.4,3.8,6543,3,5
2023-01,XUV700,SUV,Petrol,1997,Automatic,5,12.38,11635,14404.13,18.7,4.3,6832,5,4
2024-09,Thar,SUV,Petrol,2184,Manual,5,15.39,10178,15663.94,16.6,4.3,12070,3,5
2024-12,Scorpio,SUV,Petrol,2184,Automatic,7,6.83,11834,8082.62,16.1,4.7,12639,5,4
2023-01,Bolero Neo,SUV,Diesel,1197,Automatic,5,14.64,8248,12075.07,16.3,4.1,12395,5,3
2024-07,Bolero,SUV,Diesel,1997,Manual,7,6.86,12261,8411.05,17.2,4.6,10602,3,5
2024-05,Marazzo,MPV,Petrol,2184,Manual,5,6.18,4370,2700.66,18.4,3.6,7431,5,4
2023-07,XUV300,SUV,Diesel,1497,Manual,5,8.43,8044,6781.09,18.5,3.6,8410,3,4
2024-12,Bolero Neo,SUV,Diesel,1197,Automatic,5,7.09,6126,4343.33,16.5,3.6,5821,5,4
2024-01,Scorpio,SUV,Petrol,1497,Manual,7,10.01,5263,5268.26,18.4,4.1,10693,5,4
2024-09,XUV300,SUV,Petrol,1197,Automatic,5,7.64,12465,9523.26,17.2,3.6,5812,5,5
2023-07,Scorpio N,SUV,Petrol,2184,Automatic,7,23.8,11234,26736.92,17.8,4.1,9371,5,3
2023-05,Scorpio,SUV,Diesel,1997,Automatic,5,11.95,2192,2619.44,19.7,4.7,7018,3,4
2024-04,Scorpio,SUV,Petrol,1197,Manual,7,18.44,2050,3780.2,15.3,3.8,11901,3,3
2024-12,KUV100,Hatchback,Diesel,2184,Automatic,5,24.13,10184,24573.99,16,3.7,8013,3,5
2023-03,XUV300,SUV,Petrol,1997,Manual,5,11.84,2768,3277.31,15.6,3.7,6137,5,3
2023-11,Bolero Neo,SUV,Petrol,1997,Manual,5,7.41,4740,3512.34,20,4.6,5945,3,4
2023-03,Bolero,SUV,Diesel,1997,Manual,7,9.34,4765,4450.51,16.7,4.5,8151,3,5
2024-09,Scorpio N,SUV,Diesel,1997,Manual,7,14.67,5381,7893.93,14.8,4.6,9398,3,3
2024-06,Scorpio N,SUV,Petrol,2184,Automatic,5,13.3,8399,11170.67,20,3.9,9870,5,5
2023-10,Scorpio N,SUV,Diesel,1997,Manual,7,14.69,1355,1990.5,14.4,4.4,6183,3,5
2024-10,XUV300,SUV,Petrol,1197,Automatic,5,24.79,4472,11086.09,18.9,4.4,8009,5,3
2023-03,Scorpio N,SUV,Diesel,1497,Manual,5,11.13,2968,3303.38,18,4.3,5359,5,3
2024-03,Scorpio,SUV,Diesel,2184,Automatic,7,17.3,12224,21147.52,14.2,4.2,6682,5,5
2024-12,XUV700,SUV,Diesel,1197,Manual,5,18.61,8950,16655.95,15.8,4.1,7678,5,3
2023-08,Bolero Neo,SUV,Petrol,2184,Manual,5,8.13,10409,8462.52,17.5,3.6,12802,5,4
2023-08,Marazzo,MPV,Diesel,2184,Manual,5,10.79,5923,6390.92,15.2,3.6,5739,3,4
2024-02,XUV700,SUV,Petrol,2184,Manual,7,18.81,2836,5334.52,15.3,3.7,9618,3,3
2023-06,KUV100,Hatchback,Diesel,1197,Manual,5,9.19,10063,9247.9,14.7,4.4,11984,5,5
2024-12,KUV100,Hatchback,Diesel,1997,Manual,7,18.7,1369,2560.03,19.9,4,9452,5,5
2023-10,KUV100,Hatchback,Petrol,1997,Manual,7,8.18,3628,2967.7,19.2,4,9822,5,5
2024-09,Bolero,SUV,Diesel,1497,Manual,7,21.97,1912,4200.66,18.1,3.8,8302,5,5
2023-07,Scorpio N,SUV,Petrol,1997,Manual,7,11.34,12896,14624.06,18.1,4.5,5687,3,5
2023-07,XUV300,SUV,Petrol,1197,Manual,5,11.27,6313,7114.75,16.4,3.6,9611,3,3
2023-04,KUV100,Hatchback,Petrol,1497,Automatic,5,13.26,2447,3244.72,17.3,3.7,6504,3,4
2023-10,Bolero Neo,SUV,Diesel,2184,Manual,5,24.61,8418,20716.7,14.7,4,12917,5,5
2023-04,Marazzo,MPV,Diesel,1997,Automatic,5,12.72,1157,1471.7,18.4,3.9,7285,5,4
2024-06,Bolero Neo,SUV,Petrol,1997,Automatic,5,10.59,2544,2694.1,14.3,4,5247,3,4
2023-08,Scorpio N,SUV,Diesel,1497,Automatic,5,9.35,10312,9641.72,18.7,4.7,10743,5,4
2023-12,Thar,SUV,Diesel,2184,Manual,5,23.67,7880,18651.96,15.6,3.9,12945,3,3
2023-10,KUV100,Hatchback,Diesel,1197,Manual,5,8.81,13276,11696.16,15.4,4.3,8818,3,5
2024-05,Thar,SUV,Diesel,1997,Automatic,5,22.26,5063,11270.24,19.4,4.7,10214,3,4
2023-10,XUV300,SUV,Diesel,1497,Automatic,7,17.81,7506,13368.19,19.2,4.1,6555,5,4
2024-07,Bolero Neo,SUV,Petrol,1197,Automatic,7,13.26,6342,8409.49,16.5,4.5,9956,5,3
2023-03,Marazzo,MPV,Diesel,1497,Manual,5,9.26,11671,10807.35,14.3,3.6,8441,3,3
2023-07,KUV100,Hatchback,Petrol,1497,Manual,5,12.02,7841,9424.88,14.7,4.6,10442,3,4
2024-10,Bolero Neo,SUV,Diesel,1497,Automatic,7,16.38,12454,20399.65,15.6,3.7,11287,5,3
2023-11,Thar,SUV,Diesel,2184,Automatic,5,22.39,2601,5823.64,14.3,3.8,12714,3,5
2023-09,Scorpio N,SUV,Petrol,1997,Manual,7,19.19,11604,22268.08,17.1,4,5576,3,4
2023-07,Scorpio N,SUV,Petrol,2184,Automatic,7,11.36,2905,3300.08,18.2,4.4,12448,5,5
2023-06,Thar,SUV,Petrol,1997,Manual,5,15.52,11830,18360.16,15,4.1,8116,3,3
2024-08,XUV300,SUV,Diesel,2184,Automatic,5,23.89,3462,8270.72,17.2,3.9,6648,5,3
2024-05,Scorpio N,SUV,Petrol,1197,Automatic,5,17.32,5351,9267.93,17.8,4,8800,3,4
2023-02,Marazzo,MPV,Petrol,1497,Manual,7,8.7,13819,12022.53,16,4.4,12248,3,3
2023-03,Marazzo,MPV,Diesel,2184,Automatic,7,17.84,7846,13997.26,18.3,3.8,9479,5,4
2023-08,XUV700,SUV,Petrol,2184,Automatic,5,8.69,8465,7356.08,15.4,4.5,12610,3,4
2023-04,Bolero Neo,SUV,Diesel,1197,Automatic,7,8.56,12755,10918.28,16.7,4.5,9013,3,4
2023-10,Thar,SUV,Diesel,2184,Automatic,5,12.72,6917,8798.42,16.5,4,7073,3,3
2023-05,Scorpio,SUV,Diesel,1197,Automatic,5,6.16,7971,4910.14,14.4,4.6,10021,,5
2024-08,Thar,SUV,Petrol,1997,Manual,7,9.34,1867,1743.78,16.1,3.7,7242,3,3
2023-10,Bolero Neo,SUV,Diesel,2184,Manual,5,17,10760,18292,16.6,4.2,7226,5,4
2023-09,Bolero,SUV,Petrol,2184,Manual,5,8.92,13343,11901.96,17.6,3.7,10317,3,5
2023-07,Thar,SUV,Diesel,1997,Automatic,7,18.46,1464,2702.54,16.4,4.2,10854,3,4
2023-11,Scorpio N,SUV,Petrol,1497,Automatic,7,22.52,13495,,19,4.2,7855,5,4
2023-12,KUV100,Hatchback,Diesel,1197,Manual,5,20.38,11744,23934.27,16.9,4.1,8712,3,5
2024-11,Bolero Neo,SUV,Petrol,1497,Manual,5,12.81,7378,9451.22,14.6,4,6177,3,4
2024-07,XUV700,SUV,Diesel,1497,Manual,5,13.45,9415,12663.17,14.9,3.8,8598,5,3
2024-08,Scorpio,SUV,Petrol,1197,Manual,7,15.78,750,1183.5,18.3,,11523,3,4
2023-01,Thar,SUV,Diesel,1997,Manual,5,16.87,2871,4843.38,15.9,4.1,5224,3,4
2024-10,Thar,SUV,Petrol,1997,Automatic,5,21.3,11204,23864.52,16.2,3.9,7229,3,3
2024-01,Marazzo,MPV,Diesel,1997,Manual,7,18.12,5935,10754.22,17.6,4,12531,3,3
2024-03,Scorpio N,SUV,Petrol,1197,Manual,5,10.89,5565,6060.29,15.6,4.6,10816,3,5
2023-12,Marazzo,MPV,Diesel,1197,Manual,5,7.97,11966,9536.9,16.2,4.3,6951,3,4
2023-05,KUV100,Hatchback,Petrol,1497,Manual,5,21.2,11108,23548.96,16.8,4,6630,3,5
2023-02,Bolero Neo,SUV,Diesel,2184,Automatic,5,8.35,13615,11368.52,16.1,4.6,12720,5,3
2024-02,XUV300,SUV,Petrol,1997,Manual,5,24.67,11843,29216.68,15.5,4.1,6076,5,3
2024-04,Scorpio N,SUV,Diesel,1997,Automatic,5,22.27,1211,2696.9,19,4.5,12179,3,3
2024-09,Scorpio,SUV,Petrol,1497,Manual,5,17.3,9332,16144.36,15.7,4.4,11208,3,3
2024-03,Scorpio,SUV,Petrol,1997,Manual,7,24.32,9876,24018.43,17.9,3.9,7212,5,4
2024-12,XUV700,SUV,Diesel,2184,Automatic,5,22.12,4888,10812.26,16.2,4.5,6335,5,4
2024-03,Marazzo,MPV,Diesel,1997,Automatic,5,22.02,2495,5493.99,16.7,3.9,6009,5,4
2024-09,XUV700,SUV,Petrol,1997,Automatic,7,19.09,1767,3373.2,15.3,3.7,11877,5,5
2024-09,Bolero Neo,SUV,Diesel,1497,Automatic,7,14.45,1270,1835.15,19.4,3.8,9118,5,3
2024-12,Scorpio N,SUV,Petrol,2184,Manual,5,20.36,3041,6191.48,15.3,4.2,10363,3,4
2023-11,KUV100,Hatchback,Petrol,1997,Automatic,5,9.97,11941,11905.18,19,4.4,6709,3,3
2024-11,Marazzo,MPV,Diesel,2184,Manual,5,22.38,1718,3844.88,18.1,4.5,9635,3,3
2023-08,Thar,SUV,Diesel,1497,Automatic,5,17.65,13377,23610.4,19.7,3.7,10150,5,3
2024-05,Scorpio,SUV,Diesel,2184,Automatic,5,23.04,12228,28173.31,14,3.9,6601,3,3
2024-06,KUV100,Hatchback,Petrol,2184,Manual,7,24.18,7448,18009.26,18.6,4.1,11952,3,5
2023-05,XUV700,SUV,Diesel,1197,Automatic,7,21.87,12856,28116.07,18.9,3.9,6448,3,3
2024-08,Scorpio N,SUV,Petrol,2184,Automatic,5,9.14,13965,12764.01,16.4,4.1,6251,5,4
2023-09,Bolero Neo,SUV,Diesel,2184,Manual,5,6.38,13868,8847.78,16.4,4.6,12888,5,3
2023-05,Thar,SUV,Petrol,1997,Manual,7,18.4,6620,12180.8,15.8,4.5,10315,3,5
2024-11,Thar,SUV,Petrol,1497,Automatic,5,15.56,4454,6930.42,19.3,3.8,11670,5,4
2023-11,KUV100,Hatchback,Petrol,2184,Manual,5,10.47,3285,3439.4,18.5,4.1,12462,5,4
2024-02,KUV100,Hatchback,Diesel,2184,Manual,5,17.29,13711,23706.32,15.4,4.6,8848,5,4
2024-08,Scorpio N,SUV,Diesel,1497,Manual,7,16.33,3459,5648.55,18.4,4.6,6967,5,3
2023-03,Marazzo,MPV,Petrol,1997,Manual,5,6.53,13599,8880.15,14.7,3.9,12260,3,4
2023-06,XUV300,SUV,Petrol,2184,Manual,5,19.48,10222,19912.46,17.7,3.7,12726,5,3
2024-02,Scorpio N,SUV,Diesel,2184,Automatic,7,14.16,6157,8718.31,16.4,4.3,5964,5,3
2023-10,Marazzo,MPV,Petrol,1197,Automatic,7,22.78,5707,13000.55,15.7,3.9,12769,3,4
2024-05,Marazzo,MPV,Petrol,1997,Manual,5,9.51,6256,5949.46,14.3,4.2,5934,5,4
2024-08,Scorpio,SUV,Petrol,1197,Automatic,5,13.6,13602,18498.72,19.4,4.1,6634,3,3
2024-05,Marazzo,MPV,Diesel,1497,Manual,5,7.46,5452,4067.19,14.4,3.6,12331,3,3
2024-07,XUV700,SUV,Diesel,1497,Manual,5,20.3,12005,24370.15,19.6,4.5,11677,5,3
2024-02,Scorpio,SUV,Diesel,1997,Manual,5,17.88,7028,12566.06,15.3,4.2,12681,3,3
2023-01,XUV300,SUV,Diesel,1997,Automatic,7,9.61,13865,13324.26,18.1,4.3,11589,3,5
2023-09,Thar,SUV,Diesel,1497,Manual,5,17.58,6947,12212.83,17.4,4.1,11601,3,5
2023-07,Marazzo,MPV,Petrol,2184,Manual,5,9.08,5318,4828.74,14.5,3.7,5779,3,3
2023-11,XUV700,SUV,Diesel,2184,Automatic,5,13.35,13832,18465.72,15,4.5,11492,3,4
2023-05,XUV700,SUV,Petrol,1497,Manual,5,20.16,894,1802.3,18.4,3.7,11076,5,4
2024-02,Thar,SUV,Diesel,1497,Automatic,5,16.05,7113,11416.37,16.3,4.7,7457,3,4
2024-08,Thar,SUV,Diesel,1997,Manual,5,8.26,9045,7471.17,16.5,4.5,12052,3,4
2023-02,Scorpio N,SUV,Petrol,1997,Manual,5,15.46,4674,7226,14.5,3.7,12082,5,5
2023-05,Scorpio N,SUV,Petrol,1197,Automatic,5,22.84,2527,5771.67,18.3,4.3,12306,3,5
2023-03,Scorpio N,SUV,Petrol,1497,Manual,5,19.18,11479,22016.72,17.5,4.1,6598,5,5
2024-04,Scorpio,SUV,Petrol,1997,Automatic,5,7.3,13565,9902.45,14.4,4.3,9868,5,3
2023-09,KUV100,Hatchback,Diesel,1997,Automatic,5,7.52,13870,10430.24,17.6,4.1,8783,5,3
2023-01,XUV300,SUV,Diesel,1997,Automatic,7,8.36,6523,5453.23,14.9,4.5,7275,3,4
2024-01,Bolero Neo,SUV,Diesel,1497,Automatic,5,19.51,11409,22258.96,19.1,3.9,6484,3,3
2023-05,Scorpio,SUV,Diesel,1197,Automatic,5,16.26,13754,22364,17.3,4.2,5249,5,5
2024-08,Bolero,SUV,Petrol,2184,Automatic,7,19.29,12124,23387.2,18.4,4.7,6559,3,3
2023-02,Scorpio,SUV,Diesel,1497,Automatic,5,22.18,1670,3704.06,17,3.9,10419,5,3
2023-04,Bolero Neo,SUV,Petrol,1997,Manual,7,11.76,12736,14977.54,16.7,3.8,6370,5,4
2024-08,Bolero,SUV,Diesel,1997,Manual,5,6.86,6768,4642.85,18.7,4,10492,3,5
2024-06,Scorpio,SUV,Diesel,1497,Automatic,5,18.5,7098,13131.3,14,3.7,12120,5,3
2023-04,Marazzo,MPV,Petrol,1197,Manual,5,12.82,9394,12043.11,18.3,3.5,10142,3,5
2024-01,XUV700,SUV,Petrol,2184,Manual,5,10.88,2364,2572.03,14.1,4,12370,3,3
2023-03,Bolero,SUV,Diesel,1497,Automatic,5,16.81,9308,15646.75,19.8,4.1,11638,3,3
2023-06,Thar,SUV,Petrol,2184,Manual,5,6.92,13712,9488.7,16.7,3.7,9208,3,3
2024-10,Thar,SUV,Diesel,2184,Manual,5,13.75,4499,6186.12,14,3.7,10215,3,5
2024-10,KUV100,Hatchback,Petrol,2184,Manual,7,14.61,3007,4393.23,19.8,4.5,10609,3,4
2023-05,XUV300,SUV,Diesel,1497,Automatic,7,8.53,500,426.5,18.5,4.2,12002,3,3
2023-05,XUV300,SUV,Diesel,2184,Manual,7,8.46,12276,10385.5,17.8,4.1,5164,5,5
2024-02,Scorpio N,SUV,Diesel,1997,Manual,5,12.99,1020,1324.98,18.9,3.9,7222,3,4
2024-12,Scorpio,SUV,Diesel,1997,Automatic,7,21.87,7119,15569.25,19.7,3.9,5479,3,4
2023-04,Bolero Neo,SUV,Petrol,1497,Manual,5,21.08,7203,15183.92,17.3,4.5,5502,3,5
2024-05,XUV300,SUV,Diesel,2184,Automatic,5,7.89,1828,1442.29,19.3,3.9,6573,5,3
2023-07,Scorpio,SUV,Diesel,1197,Automatic,5,20.96,13457,28205.87,17.2,4.2,11092,5,5
