Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2023-10,Venue,SUV,Diesel,999,Manual,7,7.54,1388,1046.55,20,4.4,8577,5,3
2024-04,Verna,Sedan,Petrol,1497,Manual,5,13.08,12629,16518.73,18.6,4,6934,5,3
2024-09,Exter,SUV,Diesel,1999,Manual,5,8.28,8757,7250.8,20.8,4.7,9155,3,5
2023-07,i20,Hatchback,Diesel,1497,Automatic,5,13.72,12336,16924.99,21.4,3.7,9243,5,5
2024-12,Creta,SUV,Petrol,1497,Manual,5,10.34,2719,2811.45,17.5,3.9,4121,3,4
2024-10,Alcazar,SUV,Petrol,999,Manual,5,10.39,13009,13516.35,20.1,4.7,4071,5,5
2024-10,Aura,Sedan,Petrol,1999,Manual,5,15.66,10050,15738.3,21.7,3.8,7238,5,4
2024-06,Tucson,SUV,Petrol,1999,Automatic,5,20.04,7070,14168.28,20.5,4.4,9215,3,4
2024-04,Tucson,SUV,Diesel,1497,Automatic,5,24.58,648,1592.78,19.2,3.7,8094,3,5
2023-01,Venue,SUV,Diesel,1497,Automatic,5,16.66,11806,19668.8,18.8,4.7,10724,3,3
2023-08,Tucson,SUV,Diesel,999,Automatic,7,17.38,1357,2358.47,15.4,4.8,6067,3,5
2024-09,Tucson,SUV,Petrol,1497,Manual,,13.02,12238,15933.88,18.1,4.3,7968,5,3
2024-03,Creta,SUV,Diesel,1197,Manual,5,9.67,2657,2569.32,15.5,4.5,6721,5,4
2024-12,Tucson,SUV,Petrol,1497,Automatic,7,20.44,13527,27649.19,21.8,4.7,7976,3,4
2024-01,i20,Hatchback,Diesel,1497,Automatic,5,24.62,1096,2698.35,18.1,4.8,6125,5,5
2023-08,Creta,SUV,Diesel,1999,Automatic,7,6.13,11860,7270.18,17.8,4.8,7706,5,4
2024-03,Verna,Sedan,Diesel,999,Automatic,7,10.97,7687,8432.64,16.7,4.2,10497,3,4
2023-02,Creta,SUV,Petrol,1497,Manual,5,7.53,7570,5700.21,16.5,4.6,6425,3,3
2024-04,Exter,SUV,Petrol,999,Manual,5,14.32,3113,,15.9,4.4,8632,5,5
2024-07,i20,Hatchback,Petrol,1497,Automatic,5,11.94,12552,14987.09,20.5,3.7,8483,5,3
2024-06,i20,Hatchback,Petrol,1197,Automatic,5,13.72,12760,17506.72,21.6,4.6,5278,5,5
2023-08,Exter,SUV,Petrol,1999,Manual,5,8.05,6392,5145.56,15.8,4.6,11470,5,4
2024-07,Grand i10 Nios,Hatchback,Diesel,1999,Manual,5,18.46,4442,8199.93,20.3,4,10148,5,3
2024-07,Creta,SUV,Petrol,1197,Automatic,,17.63,12119,21365.8,19,4.3,6095,3,5
2024-11,Aura,Sedan,Petrol,1497,Automatic,5,19.93,989,1971.08,20.3,4.5,11884,5,3
2023-07,Venue,SUV,Diesel,999,Automatic,5,9.7,14143,13718.71,21.2,4.4,7925,3,5
2023-02,Tucson,SUV,Petrol,1497,Automatic,5,15.89,6034,9588.03,21.7,4.6,7897,3,4
2023-06,Exter,SUV,Diesel,999,Manual,5,21.17,1634,3459.18,17.7,4.5,6617,5,5
2023-12,Verna,Sedan,Diesel,999,Manual,5,21.03,4472,9404.62,17.2,4.2,8058,5,5
2024-03,Tucson,SUV,Diesel,1999,Manual,5,8.58,2759,2367.22,18.5,3.9,8706,3,4
2024-03,Aura,Sedan,Diesel,999,Manual,7,14.1,5844,8240.04,19.6,4.5,4344,3,4
2024-09,Venue,SUV,Diesel,1197,Automatic,5,19.87,12375,24589.12,20.7,4.4,6678,5,3
2024-12,Venue,SUV,Petrol,1999,Manual,5,18.24,6881,12550.94,15.5,4.1,4431,3,4
2023-11,Verna,Sedan,Diesel,999,Automatic,5,13.34,4614,6155.08,17.9,3.9,9293,5,3
2023-03,i20,Hatchback,Petrol,1999,Manual,5,13.31,10486,13956.87,20.9,4.6,11494,3,3
2023-03,Creta,SUV,Diesel,1197,Automatic,7,10.1,11463,11577.63,15.6,4.5,5934,3,4
2023-06,Exter,SUV,Diesel,1197,Automatic,5,11.66,4660,5433.56,16,4.8,7757,3,4
2024-05,Exter,SUV,Diesel,1497,Automatic,5,21.65,9552,20680.08,18.2,3.7,10671,5,4
2024-07,i20,Hatchback,Petrol,1197,Manual,7,15.72,10045,15790.74,16.4,4.8,11763,3,3
2023-04,Tucson,SUV,Diesel,1497,Automatic,5,19.77,12109,23939.49,15.9,4.8,11154,5,5
2024-12,i20,Hatchback,Petrol,1999,Automatic,5,7.45,2513,1872.19,20.4,4.7,9432,3,4
2024-08,Tucson,SUV,Diesel,1999,Automatic,5,24.28,4615,11205.22,21.9,4.1,8372,3,4
2023-04,Tucson,SUV,Diesel,1999,Automatic,5,8.87,,11287.96,20.8,4,10934,5,5
2023-05,Grand i10 Nios,Hatchback,Diesel,1999,Manual,5,20.53,13669,28062.46,16.9,3.9,10335,5,3
2023-10,Exter,SUV,Petrol,1497,Automatic,7,13.77,14247,19618.12,16.3,4.5,8923,3,4
2023-09,Tucson,SUV,Diesel,1999,Manual,5,12.81,12444,,15.8,3.7,7636,3,5
2024-08,Verna,Sedan,Diesel,1197,Manual,5,20.63,13967,28813.92,21.6,4.5,10721,5,4
2024-04,Venue,SUV,Diesel,1999,Automatic,5,6.97,11482,8002.95,21.7,3.8,6553,5,4
2024-10,Grand i10 Nios,Hatchback,Diesel,999,Manual,,9.75,2306,2248.35,17.6,4.7,5176,5,3
2024-07,Tucson,SUV,Petrol,1197,Manual,5,13.23,4090,5411.07,18.6,4,7059,3,5
2023-10,Verna,Sedan,Diesel,1999,Manual,,24.27,7487,18170.95,20.8,4.3,11514,5,3
2024-01,Aura,Sedan,Diesel,999,Manual,5,7,13359,9351.3,19.8,4.2,7265,5,5
2023-02,Venue,SUV,Petrol,1999,Manual,5,16.09,5397,8683.77,22,4,11967,3,4
2024-11,Verna,Sedan,Petrol,999,Automatic,5,18.76,1691,3172.32,16.2,4.6,6958,5,3
2024-12,Alcazar,SUV,Petrol,999,Automatic,5,8.82,1868,1647.58,16.3,3.5,5760,5,5
2024-04,Alcazar,SUV,Diesel,999,Automatic,5,11.03,5921,6530.86,21.9,3.5,8637,5,5
2023-01,i20,Hatchback,Diesel,1197,Automatic,5,24.61,2976,7323.94,17.6,4.1,10819,3,4
2024-11,Verna,Sedan,Diesel,1999,Manual,5,21.69,6335,13740.61,16.3,3.6,9156,3,5
2023-11,Aura,Sedan,Diesel,999,Manual,5,15.42,8439,13012.94,19.9,4.5,11885,3,3
2024-12,Grand i10 Nios,Hatchback,Petrol,999,Manual,5,17.87,5473,9780.25,16.6,3.6,7122,3,5
2024-09,Venue,SUV,Petrol,999,Automatic,5,14.2,3551,5042.42,18.5,3.8,9070,3,3
2023-03,i20,Hatchback,Petrol,1197,Automatic,7,11.76,5433,6389.21,20.3,4,10716,3,4
2024-01,i20,Hatchback,Diesel,1197,Manual,5,22.1,12458,27532.18,16.4,4.7,11313,3,5
2024-10,Aura,Sedan,Diesel,999,Automatic,5,19.25,4743,9130.27,21.1,3.5,7194,5,4
2024-04,Venue,SUV,Petrol,1999,Manual,5,12.06,6898,8318.99,19.3,4.2,10121,5,3
2024-02,Aura,Sedan,Petrol,1497,Manual,5,12.2,2226,2715.72,18.5,4.4,11010,5,3
2023-10,Aura,Sedan,Diesel,999,Automatic,5,,2766,5819.66,19.9,3.9,8643,3,4
2024-05,Exter,SUV,Petrol,999,Manual,5,16.41,11667,19145.55,15.1,3.9,6643,5,5
2023-04,Exter,SUV,Diesel,1197,Manual,7,15.2,11899,18086.48,15.5,4.6,5027,5,3
2023-04,Alcazar,SUV,Diesel,1197,Automatic,5,9.38,14810,13891.78,18.5,4.5,10388,5,3
2023-03,Alcazar,SUV,Petrol,1999,Manual,5,18.85,2914,5492.89,16.4,4.2,8284,3,5
2023-04,Alcazar,SUV,Diesel,1497,Automatic,5,6.93,6905,4785.16,16,3.8,10175,3,5
2024-02,Venue,SUV,Petrol,1497,Automatic,5,16.94,5048,8551.31,15.4,4.4,8481,3,4
2024-09,Grand i10 Nios,Hatchback,Diesel,1999,Automatic,5,6.71,3564,2391.44,18,4.3,9838,3,3
2023-03,Creta,SUV,Petrol,999,Automatic,5,11.11,9241,10266.75,19.9,4.4,9771,3,5
2023-10,Alcazar,SUV,Diesel,1497,Automatic,5,6.75,5550,3746.25,17.3,3.8,10703,3,5
2023-04,Verna,Sedan,Diesel,1197,Automatic,5,22.81,11505,26242.9,21,3.5,10025,5,3
2023-04,Venue,SUV,Petrol,1197,Manual,7,19.98,2970,5934.06,21.9,4.4,10740,5,4
2024-04,i20,Hatchback,Diesel,1197,Manual,7,23.02,10613,24431.13,19.2,4.7,4269,5,5
2023-02,Aura,Sedan,Petrol,1197,Manual,5,22.16,2460,5451.36,19,4.6,10787,5,4
2023-05,i20,Hatchback,Petrol,1497,Automatic,7,20.11,12197,24528.17,16.8,3.7,10431,3,5
2023-01,i20,Hatchback,Diesel,1999,Manual,7,17.52,11734,20557.97,20.1,4.4,5713,3,3
2023-10,Tucson,SUV,Diesel,1197,Manual,5,12.45,2851,3549.49,16,4,9424,3,3
2023-11,Verna,Sedan,Petrol,1497,Automatic,5,16.25,4967,8071.38,17.3,4.6,11509,3,4
2024-11,Creta,SUV,Diesel,1197,Manual,7,24.44,1402,3426.49,15.7,4.5,11615,5,5
2024-08,Verna,Sedan,Petrol,999,Manual,5,7.13,3344,2384.27,17.6,4.1,6167,3,3
2024-03,Grand i10 Nios,Hatchback,Petrol,999,Manual,5,13.17,6239,8216.76,15.8,3.7,9337,5,5
2024-07,Creta,SUV,Diesel,1497,Manual,5,7.88,3234,2548.39,16.6,3.6,9503,3,4
2024-12,Tucson,SUV,Diesel,1197,Automatic,5,23.36,12308,28751.49,16.9,4.3,9021,5,3
2024-01,Alcazar,SUV,Diesel,999,Automatic,5,21.78,8887,19355.89,19.7,4.1,9290,3,5
2024-06,Verna,Sedan,Petrol,999,Automatic,5,19.3,6441,12431.13,15.7,3.9,5763,3,5
2023-10,Venue,SUV,Diesel,1197,Automatic,5,20.11,7385,14851.24,17.3,4.2,5375,3,4
2023-02,Creta,SUV,Diesel,1999,Automatic,5,9.48,7002,6637.9,20.3,4.3,11206,5,3
2023-09,Tucson,SUV,Diesel,1197,Manual,5,21.21,8920,18919.32,18.1,4.3,5100,5,3
2023-11,Venue,SUV,Diesel,1999,Automatic,5,22.38,5019,11232.52,21.7,4.4,7928,3,5
2024-02,Venue,SUV,Diesel,1197,Automatic,5,23.84,4839,11536.18,21.8,4.7,6001,3,3
2024-07,Verna,Sedan,Petrol,999,Automatic,5,18.07,14518,26234.03,18.4,3.9,4580,5,3
2024-02,Alcazar,SUV,Diesel,999,Automatic,5,17.18,579,994.72,17.8,4.7,7370,5,3
2024-03,Creta,SUV,Diesel,999,Manual,5,12.65,6427,8130.16,18.4,4.6,6183,3,3
2024-07,Grand i10 Nios,Hatchback,Diesel,999,Manual,5,21.9,9746,21343.74,21.2,4.3,7791,5,4
2023-10,Venue,SUV,Diesel,999,Manual,5,13.4,5655,7577.7,16.5,4.7,10745,5,3
2023-11,Verna,Sedan,Petrol,999,Manual,5,21.8,4644,10123.92,15.1,4.7,8636,3,3
2024-12,Aura,Sedan,Petrol,1197,Automatic,5,9.1,2963,2696.33,19.4,4.6,8275,3,3
2023-08,Aura,Sedan,Petrol,999,Manual,5,21.87,1269,2775.3,21.7,3.8,6849,5,4
2023-11,Aura,Sedan,Petrol,999,Manual,5,24.81,2354,,18.3,3.8,6876,3,3
2024-11,i20,Hatchback,Diesel,1999,Manual,5,13.42,7659,10278.38,19.4,3.8,6289,3,3
2024-02,i20,Hatchback,Petrol,1999,Manual,5,16.33,1047,1709.75,17.1,4,11851,3,5
2023-04,Verna,Sedan,Diesel,999,Automatic,5,13.98,14349,20059.9,17.5,3.7,7950,5,5
2023-06,Venue,SUV,Diesel,999,Manual,5,19.11,5961,11391.47,18.7,4.1,7338,3,3
2023-08,Tucson,SUV,Diesel,999,Automatic,5,12.2,6001,7321.22,19.4,4.1,5848,5,3
2023-06,Verna,Sedan,Petrol,999,Automatic,7,18.97,11368,21565.1,15.8,3.6,8337,3,3
2023-04,i20,Hatchback,Petrol,1999,Manual,7,24.51,3233,7924.08,18,4,11633,3,5
2024-06,Venue,SUV,Petrol,999,Automatic,5,24.04,13052,31377.01,17,3.9,8907,5,3
2023-04,i20,Hatchback,Diesel,1197,Automatic,5,24.57,4611,11329.23,15,4.5,9541,3,5
2023-01,Alcazar,SUV,Petrol,1497,Manual,7,18.5,12719,23530.15,15.3,3.6,8770,5,4
2023-11,Verna,Sedan,Diesel,1999,Automatic,5,24.45,9883,24163.94,15.5,4.3,10734,5,3
2023-05,Verna,Sedan,Diesel,1197,Manual,5,11.66,5378,6270.75,16.5,4,5605,5,5
2023-02,Exter,SUV,Petrol,999,Automatic,5,24.31,2517,6118.83,15.1,4.4,5832,3,3
2024-01,Aura,Sedan,Petrol,1497,Manual,5,10.37,4435,4599.09,17.2,4.4,10580,5,5
2024-03,i20,Hatchback,Petrol,999,Automatic,5,7.92,10018,7934.26,21.9,4.8,11590,3,4
2023-01,Tucson,SUV,Petrol,999,Manual,5,6.49,8762,5686.54,21.7,4,5447,3,3
2024-04,Aura,Sedan,Diesel,1999,Manual,5,16.09,6219,10006.37,17.2,4.4,11213,3,4
2024-02,Alcazar,SUV,Diesel,999,Automatic,5,9.99,996,995,18.9,4,11314,3,5
2023-09,Grand i10 Nios,Hatchback,Diesel,1999,Automatic,7,22.65,8186,18541.29,17.4,4.6,8453,3,5
2024-09,Grand i10 Nios,Hatchback,Diesel,1197,Manual,5,14.12,1133,1599.8,16.5,4.4,10975,5,4
2023-06,Grand i10 Nios,Hatchback,Petrol,999,Automatic,5,11.52,4801,5530.75,20.3,4.8,9636,5,5
2024-12,Grand i10 Nios,Hatchback,Petrol,1197,Automatic,5,17.28,2714,4689.79,15.6,3.7,4177,5,5
2023-01,Tucson,SUV,Petrol,1197,Automatic,7,12.45,10473,13038.88,20.1,3.5,11658,5,4
2024-02,Aura,Sedan,Petrol,1999,Manual,5,12.09,6686,8083.37,16.8,3.6,4575,3,3
2023-05,Venue,SUV,Diesel,1497,Automatic,5,6.47,6584,4259.85,15.1,3.7,,5,5
2023-05,Aura,Sedan,Diesel,1999,Manual,5,17.61,9427,16600.95,17.5,4.4,11353,3,3
2024-01,Alcazar,SUV,Diesel,1999,Manual,7,23.04,14540,33500.16,16.6,4.4,10563,3,4
2023-05,Verna,Sedan,Diesel,1497,Manual,5,14.74,5038,7426.01,18.9,3.8,10592,3,5
2024-03,Verna,Sedan,Petrol,1497,Manual,5,20.89,4678,9772.34,18.2,4.4,5549,3,3
2023-05,Aura,Sedan,Diesel,1999,Manual,5,11.11,1390,,21.8,4,11215,5,4
2024-01,Verna,Sedan,Petrol,1197,Manual,5,17.14,4323,7409.62,20.1,4.5,7911,3,3
2023-09,Venue,SUV,Petrol,1999,Automatic,5,6.24,4433,2766.19,16.5,4.2,8213,3,4
2024-02,Exter,SUV,Diesel,999,Automatic,7,11.28,14714,16597.39,16.6,4.8,5297,3,4
2023-04,Venue,SUV,Petrol,999,Manual,5,21.63,1241,2684.28,17.7,4.7,6529,5,4
2023-10,Creta,SUV,Diesel,999,Automatic,5,6.01,7218,4338.02,19.6,4.1,7709,5,5
2023-12,Aura,Sedan,Diesel,1497,Manual,7,6.8,785,533.8,17.7,3.6,6178,3,4
2023-12,Venue,SUV,Diesel,999,Manual,7,14.7,6416,9431.52,21.4,3.8,5209,3,5
2023-08,Verna,Sedan,Diesel,1999,Automatic,7,11.1,8056,8942.16,15.8,4.2,5028,3,3
2023-01,Tucson,SUV,Diesel,1999,Automatic,7,18.27,5383,9834.74,18.5,3.5,11984,5,3
2023-01,Exter,SUV,Diesel,999,Automatic,5,11.17,14635,16347.3,18.5,3.6,10781,3,4
2023-12,Tucson,SUV,Diesel,999,Automatic,5,16.91,12117,20489.85,17.7,3.7,7985,3,4
2024-02,Venue,SUV,Petrol,1197,Automatic,5,13.21,9394,12409.47,16.6,4,6066,5,4
2024-04,Verna,Sedan,Petrol,999,Manual,5,11.07,10819,11976.63,16.1,4.3,4994,5,3
2023-02,Grand i10 Nios,Hatchback,Diesel,1999,Automatic,7,14.4,9464,13628.16,15.3,4.3,4107,5,3
2024-10,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,7,17.01,4263,,17.9,4.7,11321,5,3
2023-10,Tucson,SUV,Petrol,999,Manual,5,13.35,2579,3442.97,15.3,4.6,9925,3,5
2023-12,i20,Hatchback,Petrol,1197,Automatic,5,14.61,13631,19914.89,15.3,4.2,10140,5,5
2023-06,Exter,SUV,Petrol,1999,Manual,5,6.89,12893,8883.28,21.9,4.4,5408,5,5
2024-12,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5,21.08,7649,16124.09,16.6,4.2,4313,3,4
2024-05,Alcazar,SUV,Petrol,1197,Manual,7,11.13,3916,4358.51,17.2,4.6,4393,5,5
2023-11,Verna,Sedan,Diesel,1197,Automatic,7,10.26,12159,12475.13,20.4,3.7,9644,3,5
2024-05,Verna,Sedan,Petrol,1197,Automatic,5,16.94,7439,12601.67,18.5,3.7,10505,5,5
2023-04,Tucson,SUV,Petrol,1999,Manual,5,19.33,8461,16355.11,15.9,4.7,7477,3,3
2024-06,i20,Hatchback,Petrol,999,Automatic,7,23.42,10277,24068.73,19.3,4.8,9813,5,4
2023-04,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5,24.21,14202,34383.04,20,3.8,11999,3,4
2023-05,Aura,Sedan,Petrol,999,Manual,5,21.63,10129,21909.03,19.2,4.7,11473,5,3
2023-06,i20,Hatchback,Petrol,1197,Automatic,5,10.61,9629,10216.37,16.2,4.7,8368,3,5
2024-12,Creta,SUV,Petrol,999,Manual,5,8.02,13352,10708.3,19,3.7,4503,5,4
2023-10,Grand i10 Nios,Hatchback,Diesel,999,Manual,5,20.39,3120,6361.68,21.6,3.8,11155,5,5
2023-11,Alcazar,SUV,Diesel,1497,Automatic,5,19.73,11927,23531.97,20.5,3.6,7904,3,4
2024-02,Creta,SUV,Diesel,1197,Automatic,5,20,5148,10296,21.5,3.7,5716,5,5
2023-12,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5,21.96,12257,26916.37,19.9,4.3,4092,5,5
2023-06,Aura,Sedan,Diesel,1497,Automatic,5,16.25,8039,13063.38,17.7,4.3,10896,5,5
2023-12,Verna,Sedan,Petrol,1999,Automatic,7,23.53,2380,5600.14,15.4,4.3,9531,5,4
2024-09,Tucson,SUV,Diesel,1497,Manual,5,12.63,10877,13737.65,17.7,3.7,6996,3,4
2023-07,Alcazar,SUV,Diesel,1197,Manual,5,10.76,13173,14174.15,16,3.7,5211,5,3
2023-01,Verna,Sedan,Petrol,1497,Manual,5,6.28,11657,7320.6,16.1,4.7,8507,5,3
2023-08,i20,Hatchback,Petrol,999,Automatic,5,23.75,2319,5507.62,20.7,4.6,4380,3,3
2024-09,Tucson,SUV,Diesel,1497,Automatic,5,10.92,4588,5010.1,19.1,4,8698,3,5
2023-07,Creta,SUV,Diesel,999,Manual,5,9.32,5554,5176.33,18.5,4.4,8722,3,5
2023-10,Creta,SUV,Diesel,1197,Automatic,5,19.59,8479,16610.36,15.3,4.3,5570,3,5
2023-09,Verna,Sedan,Diesel,999,Manual,7,21.31,4503,9595.89,20.9,4.6,4328,5,5
2023-01,Aura,Sedan,Diesel,1999,Manual,5,21.21,5567,11807.61,21.2,3.8,8332,5,5
2024-04,i20,Hatchback,Diesel,999,Manual,7,8.35,6664,5564.44,17.6,4.4,7161,5,5
2023-08,Venue,SUV,Diesel,999,Automatic,5,19.92,3544,7059.65,20.7,3.5,11943,3,4
2023-08,Alcazar,SUV,Diesel,999,Manual,5,7.18,7823,5616.91,16.6,4.7,5628,5,4
2024-01,Exter,SUV,Diesel,1497,Manual,5,20.9,7462,15595.58,18,4,4612,5,3
2023-08,Tucson,SUV,Petrol,1999,Automatic,5,21.12,6604,13947.65,21,4.8,7949,3,4
2023-03,Verna,Sedan,Diesel,1497,Manual,5,9.72,13071,12705.01,17.7,3.8,7224,5,4
2024-07,Venue,SUV,Petrol,1999,Automatic,5,23.94,9349,22381.51,20.8,4.8,6481,3,5
2024-11,Aura,Sedan,Diesel,1197,Manual,5,6.67,5949,3967.98,19.9,3.8,8452,5,4
2024-09,Venue,SUV,Diesel,1497,Manual,7,19.41,14992,29099.47,15,3.8,4019,3,4
2024-12,Alcazar,SUV,Diesel,1497,Manual,7,14.52,3830,5561.16,15,4.5,9393,5,4
2024-08,Grand i10 Nios,Hatchback,Diesel,999,Automatic,5,9.31,1869,1740.04,20.1,4,7893,3,3
2023-05,i20,Hatchback,Diesel,1999,Manual,5,14.16,12321,17446.54,16.9,4,5090,3,3
2024-04,Verna,Sedan,Petrol,1197,Automatic,5,8.6,3028,2604.08,21,3.8,4618,5,4
2024-04,Venue,SUV,Petrol,1497,Manual,5,17.84,4227,7540.97,18.6,4.6,7939,3,5
2024-08,Creta,SUV,Petrol,1999,Manual,5,12.15,1501,1823.72,18.8,3.9,9632,3,5
2023-09,i20,Hatchback,Petrol,1197,Manual,5,23.19,1519,3522.56,17.8,3.8,5364,3,3
2023-02,Alcazar,SUV,Diesel,1197,Manual,5,10.75,12065,12969.88,19.5,4.6,9301,3,3
2023-10,Aura,Sedan,Petrol,1999,Manual,5,11.83,1492,1765.04,16.5,4.2,9879,5,5
2023-12,Grand i10 Nios,Hatchback,Petrol,1497,Manual,5,7.29,12315,8977.64,19.6,3.5,10786,5,5
2023-03,Creta,SUV,Diesel,1999,Automatic,5,17.66,12145,21448.07,20.9,4.5,6962,5,5
2023-04,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5,18.95,12924,24490.98,16.8,3.6,9072,5,4
2023-04,Alcazar,SUV,Petrol,999,Manual,7,19.9,3193,6354.07,,4.1,9533,5,3
2023-12,Grand i10 Nios,Hatchback,Diesel,1197,Manual,5,23.68,14039,33244.35,19.2,3.7,,3,5
2024-05,Verna,Sedan,Petrol,999,Automatic,5,10.85,14337,15555.64,20.4,4.4,11487,5,4
2024-12,Venue,SUV,Petrol,999,Automatic,5,13.47,7950,10708.65,19.7,4.6,7219,5,5
2024-08,i20,Hatchback,Petrol,1497,Manual,5,15.27,3554,5426.96,15.8,4,5252,3,5
2024-12,Creta,SUV,Diesel,1999,Automatic,5,24.47,9031,22098.86,17.3,4.3,5984,5,5
2023-08,Grand i10 Nios,Hatchback,Diesel,1497,Manual,7,7.73,13665,10563.05,21.4,3.9,4430,5,4
2023-10,Alcazar,SUV,Petrol,999,Automatic,5,20.15,7515,15142.73,20.3,3.8,10365,5,5
2023-12,i20,Hatchback,Diesel,1197,Automatic,5,24.11,8832,21293.95,15.6,3.8,8628,5,4
2023-11,Creta,SUV,Diesel,1497,Automatic,5,21.72,767,1665.92,17.3,3.9,6476,,4
2024-06,Tucson,SUV,Diesel,1497,Automatic,5,14.9,9216,13731.84,18.9,4.4,7446,3,4
2024-03,Aura,Sedan,Petrol,999,Automatic,5,20.87,760,1586.12,17.9,4.4,9020,3,5
2023-03,Exter,SUV,Diesel,1999,Automatic,5,19.99,11592,23172.41,20.5,3.8,6356,5,3
2024-11,Venue,SUV,Petrol,999,Manual,7,17.9,5531,9900.49,19.3,3.8,10965,5,5
2023-09,Aura,Sedan,Petrol,1999,Automatic,7,18.75,5425,10171.88,16.3,3.8,7735,5,3
2023-12,Venue,SUV,Diesel,1999,Automatic,5,7.98,4686,3739.43,19.5,4.7,10845,3,3
2024-07,Tucson,SUV,Petrol,1999,Manual,7,7.23,9252,6689.2,16.5,4.1,10724,5,3
2024-11,Exter,SUV,Diesel,1999,Manual,5,8.16,12010,9800.16,21.2,3.7,5888,3,4
2023-04,Creta,SUV,Petrol,1197,Automatic,7,20.48,9104,18644.99,15.2,4,10697,5,5
2024-04,Aura,Sedan,Diesel,999,Manual,7,24.53,7435,18238.06,21.8,3.6,9741,5,5
2023-05,Grand i10 Nios,Hatchback,Diesel,1999,Manual,5,10.54,14992,15801.57,19.8,4.1,9248,3,5
2023-02,Creta,SUV,Petrol,1197,Manual,5,7.78,5456,4244.77,20.6,4.6,10080,5,3
2024-02,Alcazar,SUV,Petrol,1197,Automatic,7,13.06,12995,16971.47,21.1,3.9,10757,5,5
2023-02,Aura,Sedan,Diesel,1497,Automatic,5,13.09,9136,11959.02,15,4.5,9014,5,3
2023-02,Creta,SUV,Diesel,1497,Manual,5,12.14,2038,2474.13,18.2,4.5,5141,3,5
2024-11,Aura,Sedan,Petrol,1197,Automatic,5,21.82,1296,2827.87,18.5,3.7,9921,5,3
2024-01,Aura,Sedan,Diesel,1999,Manual,5,24.07,8930,21494.51,21.7,3.8,10379,5,5
2024-09,Grand i10 Nios,Hatchback,Diesel,1999,Manual,7,22.95,787,1806.16,16.8,3.9,10417,5,3
2023-11,Alcazar,SUV,Petrol,1999,Automatic,5,18.92,1759,3328.03,15.5,4.1,9439,3,4
2023-01,Verna,Sedan,Petrol,1999,Manual,5,12.21,14627,17859.57,19.7,4.6,10657,3,3
2024-08,Aura,Sedan,Diesel,999,Manual,5,21.92,6341,13899.47,21.3,3.7,8602,5,
2024-07,Creta,SUV,Diesel,1999,Manual,7,23.45,3060,7175.7,18.5,4.6,7348,3,
2024-06,Exter,SUV,Diesel,1197,Manual,5,16.84,4573,7700.93,17.4,4.4,6359,5,4
2024-04,Venue,SUV,Diesel,999,Manual,5,6.63,4161,2758.74,18.5,4.7,5665,5,4
2023-11,Verna,Sedan,Diesel,1497,Manual,5,7.3,7707,5626.11,16.3,4.1,7153,5,3
2024-01,i20,Hatchback,Diesel,999,Automatic,5,8.38,8214,6883.33,21.2,4.5,11895,5,5
2023-08,Venue,SUV,Petrol,1497,Automatic,5,16.54,14610,24164.94,18.5,3.7,11978,5,4
2024-01,Grand i10 Nios,Hatchback,Petrol,1999,Manual,5,18.31,6109,11185.58,15.4,4.5,5710,3,5
2024-11,Grand i10 Nios,Hatchback,Diesel,1197,Manual,7,14.67,7042,10330.61,20,4.6,4710,3,3
2024-10,i20,Hatchback,Diesel,1497,Manual,7,8.4,7831,6578.04,17.3,4.2,8115,3,5
2023-06,Verna,Sedan,Petrol,1999,Automatic,7,15.99,613,980.19,16.1,4,4436,3,3
2023-07,Tucson,SUV,Petrol,1497,Automatic,5,20.78,2340,4862.52,21.2,4.5,10785,5,4
2024-09,Aura,Sedan,Diesel,999,Manual,5,24.06,5404,13002.02,18.6,4.5,11617,5,5
2023-06,Alcazar,SUV,Diesel,999,Manual,5,10.94,7655,8374.57,18.3,4,11248,5,3
2023-04,Venue,SUV,Petrol,1497,Automatic,5,17.61,12410,21854.01,19.5,4.4,10194,5,5
2023-03,Creta,SUV,Diesel,1197,Manual,5,18.45,13612,25114.14,18.7,4,5691,3,3
2023-04,i20,Hatchback,Petrol,1497,Manual,5,7.21,2932,2113.97,21.2,4.1,10501,5,4
2024-02,Alcazar,SUV,Petrol,1197,Automatic,5,14.07,6905,9715.34,21.8,4.3,5834,3,3
2024-05,Verna,Sedan,Petrol,1999,Manual,5,19.56,7993,15634.31,19.4,4.5,11139,5,4
2023-05,Creta,SUV,Petrol,1497,Manual,7,6.84,2799,1914.52,17.2,3.9,11444,3,4
2024-07,i20,Hatchback,Petrol,1197,Automatic,5,18.68,11465,21416.62,21.9,4.2,10556,3,3
2023-12,i20,Hatchback,Petrol,1497,Manual,5,8.69,3114,2706.07,18.7,3.5,6637,3,4
